"price";"Overall.Qual";"Garage.Area";"Total.Bsmt.SF";"X1st.Flr.SF";"Full.Bath";"AgeofHouse";"Mas.Vnr.Area";"TotRms.AbvGrd";"Fireplaces";"Wood.Deck.SF";"Longitude";"Latitude";"Neighborhood"
5.241;8;6.654;8.357;8.292;2;2;6.406;5;0;4.306;"-93,641813";"42,047171";"Somerst"
5.301;8;6.573;9.295;9.305;2;2;6.406;7;0;3.9;"-93,64177";"42,047171";"Somerst"
5.428;8;8.757;12.156;11.297;1;0;0;6;1;3.795;"-93,641253";"42,0470316";"Somerst"
5.405;8;7.299;9.367;9.367;2;2;0;7;1;5.02;"-93,643556";"42,04638";"Somerst"
5.362;7;7.324;11.588;11.588;2;2;0;6;1;4.993;"-93,639516";"42,048606";"Somerst"
5.282;8;6.748;10.733;10.733;2;4;0;5;0;0;"-93,633826";"42,060728";"StoneBr"
5.431;8;7.458;13.623;13.679;2;3;0;9;0;3.888;"-93,631604";"42,060625";"StoneBr"
5.273;8;7.131;10.479;11.063;1;5;0;4;1;2.381;"-93,633245";"42,059242";"StoneBr"
5.66;9;7.765;11.217;11.281;3;0;7.348;11;1;4.047;"-93,629601";"42,060459";"StoneBr"
5.731;8;8.7;12.186;12.333;3;2;7.367;12;1;6.728;"-93,62655";"42,061239";"StoneBr"
5.593;8;7.144;11.301;11.301;2;0;0;7;1;3.55;"-93,630074";"42,058893";"StoneBr"
4.903;5;4.025;8.643;8.894;1;12;0;4;0;0;"-93,655885";"42,028002";"SWISU"
5.196;7;4.705;9.827;9.827;2;1;0;4;0;0;"-93,655786";"42,027997";"SWISU"
5.017;5;4.837;9.981;10.8;2;3;4.274;5;1;0;"-93,655762";"42,022674";"SWISU"
5.133;5;0;8.379;9.178;2;2;0;9;0;0;"-93,655851";"42,0214496";"SWISU"
5.135;6;7.2;10.31;11.185;2;12;0;7;1;5.548;"-93,651785";"42,017413";"SWISU"
5.204;4;0;0;8.808;3;9;0;10;0;0;"-93,6507568";"42,0163944";"SWISU"
5.161;7;4.409;8.803;8.884;2;12;0;6;1;0;"-93,648419";"42,016835";"SWISU"
5.138;6;6.874;8.585;10.998;1;11;6.978;7;1;0;"-93,64978";"42,001246";"Timber"
5.574;7;6.795;13.865;13.537;2;9;0;8;2;0;"-93,652119";"42,00138";"Timber"
5.425;8;6.518;11.526;11.557;2;1;1.697;6;1;3.286;"-93,650561";"41,9941";"Timber"
5.431;8;7.823;8.346;8.346;2;0;2.75;8;1;0;"-93,649471";"41,99353";"Timber"
5.396;8;8.849;12.142;12.171;2;0;4.966;6;1;4.157;"-93,650417";"41,995088";"Timber"
5.398;7;7.897;10.461;10.808;2;3;0;8;0;0;"-93,646172";"41,999342";"Timber"
5.243;6;7.348;11.467;11.654;2;4;4.44;5;1;4.49;"-93,64427";"41,998554";"Timber"
5.273;7;6;10.2;10.336;2;4;3.245;7;1;3.888;"-93,644366";"41,997992";"Timber"
5.31;6;6.163;8.859;8.94;2;2;1.944;7;0;3.6;"-93,646782";"41,997364";"Timber"
5.256;8;6.511;10.678;10.866;2;2;2.782;5;0;4.8;"-93,646791";"41,997126";"Timber"
5.45;8;7.892;13.152;13.152;2;1;8.93;6;1;4.253;"-93,646894";"41,995508";"Timber"
5.628;9;9.099;13.342;13.342;2;1;5.109;7;1;5.265;"-93,651703";"41,992964";"Timber"
5.477;7;7.125;10.491;10.695;2;4;4.948;7;1;0;"-93,661846";"42,037652";"Veenker"
5.39;8;6.708;10.649;10.767;1;3;0;4;2;3.286;"-93,647655";"42,045012";"Veenker"
5.431;8;6.58;11.596;11.596;1;2;0;6;1;0;"-93,648931";"42,044609";"Veenker"
5.256;8;6.887;5.94;11.568;2;7;4.243;5;1;0;"-93,645546";"42,043019";"Veenker"
