"price";"Overall.Qual";"Garage.Area";"Total.Bsmt.SF";"X1st.Flr.SF";"Full.Bath";"AgeofHouse";"Mas.Vnr.Area";"TotRms.AbvGrd";"Fireplaces";"Wood.Deck.SF";"Neighborhood"
5.341;7;6.257;8.767;8.818;2;1;0;8;1;4.874;"Gilbert"
5.23;7;6;5.879;8.346;2;2;0;8;1;3;"Gilbert"
5.21;7;6;7.707;7.707;2;1;0;6;0;0;"Gilbert"
5.272;6;6.307;9.075;9.198;2;2;0;7;1;0;"Gilbert"
5.267;6;6.434;9.203;9.3;2;2;0;7;1;6.434;"Gilbert"
5.264;6;6;8.554;8.554;2;2;0;6;1;6.155;"Gilbert"
5.23;6;6.17;8.384;8.384;2;3;0;7;1;0;"Gilbert"
5.273;6;6.067;7.886;7.886;2;2;0;6;1;5.324;"Gilbert"
5.305;6;6.314;8.596;8.596;2;2;0;7;1;5.073;"Gilbert"
5.267;6;6.097;8.496;8.496;2;2;0;8;1;2.924;"Gilbert"
5.38;7;7.88;12.26;12.26;2;0;1.559;7;1;3.6;"Gilbert"
5.398;8;6.887;9.832;9.832;2;1;4.409;7;1;0;"Gilbert"
5.38;8;8.485;8.965;9.005;2;1;0;8;1;0;"Gilbert"
5.49;7;8.341;12.369;12.369;2;0;4.724;9;1;4.618;"Gilbert"
5.439;7;6.163;8.839;8.935;2;0;0;9;1;0;"Gilbert"
5.264;6;6.015;10.218;10.257;2;3;3.175;6;1;0;"Gilbert"
5.247;7;6.448;9.173;9.271;2;2;0;8;1;0;"Gilbert"
5.228;5;7.777;0;11.8;2;12;0;7;1;3.286;"Gilbert"
5.161;5;7.175;9.749;9.749;1;11;0;5;0;4.874;"Gilbert"
5.23;6;5.977;10.883;10.883;2;0;0;6;1;3;"Gilbert"
5.232;6;5.925;8.094;8.094;2;0;0;8;1;0;"Gilbert"
5.23;7;6.293;8.15;8.15;2;0;0;8;0;0;"Gilbert"
5.341;7;7.707;8.894;8.894;2;0;0;9;1;3;"Gilbert"
5.238;6;6.214;8.094;8.094;2;0;0;8;0;0;"Gilbert"
5.267;7;6.293;8.15;8.15;2;0;0;8;0;3;"Gilbert"
5.284;5;5.786;8.117;8.128;2;1;0;7;1;3;"Gilbert"
5.263;6;5.947;8.395;8.522;2;1;0;7;1;3;"Gilbert"
5.25;8;6.022;7.977;7.977;2;1;0;6;1;3;"Gilbert"
5.304;7;6.243;8.736;8.736;2;1;0;7;1;3;"Gilbert"
5.332;6;6.228;9.401;9.525;2;2;0;9;1;0;"Gilbert"
5.301;7;6.228;9.149;9.276;2;2;0;10;1;2.83;"Gilbert"
5.459;7;7.452;9.651;9.868;3;0;0;8;0;6;"Gilbert"
5.362;7;6.214;9.367;9.511;2;2;5.213;8;1;4.157;"Gilbert"
4.74;4;0;0;5.786;2;12;0;7;0;0;"IDOTRR"
5.099;4;4.648;8.464;8.464;1;1;0;7;0;0;"IDOTRR"
4.914;2;4.243;6.573;6.971;1;12;0;4;0;0;"IDOTRR"
5.041;6;7.5;7.524;8.089;1;7;0;5;0;0;"IDOTRR"
4.835;4;6.893;7.926;7.926;1;12;0;6;0;1.643;"IDOTRR"
5.012;4;5.879;8.793;8.793;1;12;0;7;0;2.474;"IDOTRR"
4.748;5;6.735;6.971;9.693;1;12;0;4;0;0;"IDOTRR"
4.7;4;5.45;8.249;9.256;1;12;0;5;0;0;"IDOTRR"
4.643;3;0;4.696;8.469;1;12;0;5;0;0;"IDOTRR"
5.013;4;6.965;8.379;8.736;1;12;0;5;0;0;"IDOTRR"
5.13;6;5.879;10.41;10.41;1;12;0;4;0;0;"IDOTRR"
4.845;4;0;8.787;8.96;1;12;0;5;0;0;"IDOTRR"
5.064;6;5.265;7.926;8.238;1;9;0;7;0;0;"IDOTRR"
5.09;5;7.2;8.27;9.139;2;4;0;11;0;6.483;"IDOTRR"
4.892;5;4.124;7.324;7.324;1;12;0;6;0;0;"IDOTRR"
4.761;2;5.02;0;8.538;1;12;0;4;0;3.273;"IDOTRR"
4.972;6;6.293;8.314;8.314;1;12;0;4;0;0;"IDOTRR"
5.134;6;5.265;8.314;8.314;1;12;0;7;0;0;"IDOTRR"
5.149;6;6;10.7;10.7;2;10;0;9;1;0;"IDOTRR"
5.079;5;6;8.899;8.899;2;6;0;6;0;0;"IDOTRR"
5.106;6;5.367;9.675;9.675;1;4;0;5;0;0;"IDOTRR"
5.104;6;5.879;8.314;8.421;2;12;0;6;1;0;"IDOTRR"
4.952;6;0;5.358;9.651;1;12;0;6;0;0;"IDOTRR"
4.929;5;7.2;6.371;8.265;1;4;0;5;0;1.897;"IDOTRR"
4.916;3;0;6.946;8.528;2;12;0;8;0;1.944;"IDOTRR"
5.13;6;4.409;8.249;8.249;1;3;0;7;0;2.265;"IDOTRR"
5.1;6;4.189;8.97;9.095;1;2;0;5;0;0;"IDOTRR"
5.079;6;4.648;8.05;8.27;1;1;0;5;0;0;"IDOTRR"
4.74;4;0;8.464;8.464;1;12;0;5;0;0;"IDOTRR"
5.081;6;6.235;8.57;8.57;1;1;0;5;0;0;"IDOTRR"
5.081;5;9.119;8.161;8.368;1;11;0;4;1;0;"IDOTRR"
5.076;5;0;8.379;8.379;1;12;0;7;0;0;"IDOTRR"
5.1;5;5.091;7.494;9.914;1;9;0;7;1;0;"IDOTRR"
4.998;5;5.692;6.841;9.06;1;3;0;5;0;0;"IDOTRR"
5.219;5;5.66;10.178;10.178;2;10;3.818;7;0;0;"IDOTRR"
4.117;1;6.62;0;8.122;1;12;0;4;0;0;"IDOTRR"
4.949;4;4.08;3.946;8.617;1;12;0;6;0;0;"IDOTRR"
4.602;4;4.743;7.643;7.643;1;12;0;6;0;0;"IDOTRR"
4.908;3;10.598;8.97;8.97;1;12;0;6;0;0;"IDOTRR"
5.013;5;5.091;7.857;10.173;2;12;0;7;0;0;"IDOTRR"
5.229;7;4.648;9.675;10.504;1;12;7.348;7;2;0;"IDOTRR"
5.306;6;7.695;8.166;11.607;3;9;4.589;9;1;0;"IDOTRR"
5.104;6;0;7.846;8.341;1;1;0;7;0;3.499;"IDOTRR"
5.149;6;6.997;8.379;8.379;1;12;0;6;1;0;"IDOTRR"
4.998;4;6.264;8.528;8.684;2;10;0;5;0;0;"IDOTRR"
5.041;4;6.293;10.375;10.375;1;4;0;5;0;0;"IDOTRR"
4.699;4;4.874;8.33;8.828;2;12;0;6;0;1.122;"IDOTRR"
5.061;5;0;8.448;9.473;2;1;0;7;0;0;"IDOTRR"
5.149;6;8.05;8.05;8.05;1;12;0;6;0;0;"IDOTRR"
4.94;5;5.692;8.05;8.501;1;12;0;5;0;0;"IDOTRR"
5.113;5;0;9.178;9.178;2;1;0;6;0;0;"IDOTRR"
4.876;5;3;8.57;8.57;1;12;0;5;0;0;"IDOTRR"
5.073;6;5.265;9.544;9.544;1;12;0;6;1;0;"IDOTRR"
4.826;5;5.515;9.3;9.845;1;12;0;6;0;0;"IDOTRR"
5.182;5;5.038;9.05;9.05;1;12;0;6;0;5.1;"IDOTRR"
4.833;2;4.8;0;7.589;1;12;0;4;0;2.078;"IDOTRR"
5.078;5;0;9.281;9.647;2;1;0;9;0;0;"IDOTRR"
5.146;4;8.05;9.827;9.827;1;6;0;6;0;0;"IDOTRR"
5.097;5;4.409;8.679;9.492;1;0;0;5;0;3.723;"IDOTRR"
4.81;3;0;9.581;9.581;1;12;0;5;0;0;"IDOTRR"
5.029;4;5.771;7.324;8.664;2;12;0;7;0;4.429;"IDOTRR"
5.066;5;5.925;5.97;7.736;1;1;0;7;0;0;"IDOTRR"
4.857;5;0;7.409;8.585;1;12;0;4;0;0;"IDOTRR"
5.077;6;4.221;8.379;8.379;2;12;0;7;1;0;"IDOTRR"
5.099;5;5.17;8.501;8.501;1;3;0;6;0;0;"IDOTRR"
4.959;3;4.347;9.52;9.845;1;12;0;6;1;0;"IDOTRR"
4.927;6;0;6.841;6.841;1;5;0;5;0;2.184;"IDOTRR"
4.954;6;5.265;9.411;9.411;1;12;0;6;0;0;"IDOTRR"
5.163;6;6.748;8.803;8.803;1;12;0;6;0;2.939;"IDOTRR"
4.857;4;0;6.235;7.777;1;12;0;4;0;0;"IDOTRR"
4.929;4;4.948;7.595;7.595;1;12;0;4;0;4.069;"IDOTRR"
5.143;6;5.879;9.329;9.329;2;10;5.425;6;0;0;"IDOTRR"
5.033;4;7.162;7.572;8.985;1;12;0;7;0;0;"IDOTRR"
4.713;3;0;0;8.1;1;12;0;5;0;0;"IDOTRR"
4.548;2;5.265;6.573;6.573;0;12;0;4;0;0;"IDOTRR"
5.061;5;0;7.707;9.767;2;11;0;8;0;0;"IDOTRR"
4.892;3;0;4.409;7.2;1;12;0;6;0;0;"IDOTRR"
5.077;5;4.772;9.222;9.222;1;8;0;5;1;3.957;"MeadowV"
4.929;5;5.499;6.946;6.946;1;7;0;4;0;4.047;"MeadowV"
4.881;4;0;7.01;7.01;1;8;0;5;0;4.243;"MeadowV"
4.878;4;0;7.53;7.53;1;8;0;3;0;2.939;"MeadowV"
4.946;4;0;7.01;7.01;1;8;0;5;0;0;"MeadowV"
4.932;4;5.073;7.01;7.01;1;8;0;5;0;0;"MeadowV"
4.959;4;5.17;6.448;6.88;1;8;0;5;0;3.286;"MeadowV"
4.934;4;5.073;7.53;7.53;1;2;0;3;0;0;"MeadowV"
4.903;4;5.073;7.53;7.53;1;8;0;3;0;0;"MeadowV"
4.987;4;0;7.01;8.475;1;1;0;6;1;0;"MeadowV"
4.944;4;5.073;7.01;7.01;1;8;0;6;0;4.628;"MeadowV"
5.093;5;6.701;9.675;9.675;1;7;0;6;0;0;"MeadowV"
5.061;5;5.499;4.874;7.446;1;7;0;4;1;3.562;"MeadowV"
5.112;5;5.499;7.036;9.124;2;7;0;6;1;2.877;"MeadowV"
5.021;4;5.17;6.88;6.88;1;1;0;5;0;3.286;"MeadowV"
4.977;4;5.17;6.448;6.88;1;7;0;4;1;0;"MeadowV"
4.991;6;0;7.01;7.01;2;1;0;6;0;4.102;"MeadowV"
4.908;4;0;7.53;7.53;1;8;0;3;0;2.814;"MeadowV"
5.114;5;7.175;9.675;9.767;1;7;0;6;1;3;"MeadowV"
5.127;5;6.893;10.138;10.138;1;7;0;6;1;6.946;"MeadowV"
5.027;4;5.17;6.907;6.907;1;8;0;4;0;3.175;"MeadowV"
4.875;4;5.073;7.01;7.01;1;8;2.683;6;0;0;"MeadowV"
5.104;5;5.499;8.254;9.124;2;6;0;6;1;3.059;"MeadowV"
5.18;6;7.2;9.208;10.779;2;7;0;10;1;8.094;"MeadowV"
4.863;4;0;7.53;7.53;1;8;0;3;0;0;"MeadowV"
4.9;4;4.772;7.01;7.01;1;7;0;5;0;0;"MeadowV"
4.964;5;0;7.53;7.53;1;8;0;3;0;0;"MeadowV"
4.942;4;5.073;7.01;7.01;1;8;0;5;0;0;"MeadowV"
4.957;4;0;7.01;7.01;1;8;0;5;0;0;"MeadowV"
4.851;4;5.073;7.01;7.01;1;8;0;6;0;0;"MeadowV"
5.406;8;8.166;9.716;9.656;2;3;0;8;1;0;"Mitchel"
5.303;7;7.181;11.849;11.849;2;2;0;7;0;3;"Mitchel"
5.23;6;8.94;9.544;9.647;1;7;5.491;6;0;0;"Mitchel"
5.228;5;6.893;9.804;10.666;1;7;0;7;1;0;"Mitchel"
5.239;5;7.494;11.345;11.345;2;1;0;7;0;0;"Mitchel"
5.143;6;0;9.06;9.06;2;8;0;8;0;3.394;"Mitchel"
5.114;5;5.628;8.818;8.869;1;2;0;5;0;0;"Mitchel"
5.198;5;5.299;10.34;10.34;1;10;4.124;6;0;4.847;"Mitchel"
5.176;5;6.675;8.659;8.659;1;6;0;5;0;6.228;"Mitchel"
5.201;5;7.446;10.461;10.461;4;5;0;10;0;4.243;"Mitchel"
5.134;5;7.2;7.494;7.494;1;4;0;6;0;1.407;"Mitchel"
5.207;5;4.975;8.818;8.818;2;9;0;8;0;5.082;"Mitchel"
5.455;8;6.586;12.293;12.739;2;3;0;6;2;3.407;"Mitchel"
5.364;6;7.446;10.182;10.182;2;4;0;7;1;3.818;"Mitchel"
5.38;7;7.765;11.36;11.688;1;2;0;6;1;3.888;"Mitchel"
5.38;7;7.036;12.406;12.406;2;1;3.118;7;1;3;"Mitchel"
5.332;6;7.099;8.506;8.506;2;2;0;7;1;3.354;"Mitchel"
5.194;6;5.62;9.01;9.129;1;7;0;5;1;5.358;"Mitchel"
5.1;5;6.965;0;10.825;2;7;0;8;0;0;"Mitchel"
5.238;7;6.688;10.34;10.466;2;4;0;6;0;3.888;"Mitchel"
5.182;5;7.777;11.932;11.981;2;4;0;5;0;0;"Mitchel"
5.145;5;5.879;9.525;9.525;1;9;4.047;6;0;3.6;"Mitchel"
5.061;5;5.499;0;12.625;1;1;2.598;9;1;0;"Mitchel"
5.21;6;6.089;10.41;10.41;2;3;5.367;5;0;0;"Mitchel"
5.217;6;6.015;10.496;10.496;2;2;6.185;5;0;0;"Mitchel"
5.114;5;5.091;8.818;8.869;1;9;0;5;0;1.723;"Mitchel"
5.204;5;6.735;10.34;11.241;2;2;3.98;7;1;0;"Mitchel"
5.12;5;5.499;8.464;8.464;1;8;0;4;0;3.524;"Mitchel"
5.118;6;6.214;5.879;9.909;1;3;0;5;0;5.02;"Mitchel"
5.219;5;7.361;9.936;9.995;1;7;3.059;4;1;5.222;"Mitchel"
5.049;5;0;8.659;8.659;1;5;0;5;0;0;"Mitchel"
5.173;5;7.926;8.632;8.915;1;4;0;5;1;3;"Mitchel"
5.155;5;6.573;8.464;8.464;1;3;0;5;0;1.897;"Mitchel"
5.114;5;6.293;7.494;7.494;1;4;0;6;0;3.674;"Mitchel"
5.238;5;8.99;8.4;8.4;1;8;4.002;7;1;0;"Mitchel"
5.328;7;8.57;9.05;9.05;2;3;0;8;1;5.35;"Mitchel"
5.234;6;6.525;10.375;10.729;2;7;0;6;2;4.628;"Mitchel"
5;5;6.6;0;9.178;2;7;0;8;0;0;"Mitchel"
5.321;7;8.4;10.998;10.998;2;2;4.243;8;0;0;"Mitchel"
5.314;7;8.4;10.998;10.998;2;2;4.243;8;0;0;"Mitchel"
5.164;5;0;9.914;9.914;1;0;0;5;0;0;"Mitchel"
5.205;6;5.94;10.345;10.345;2;3;4.211;4;0;0;"Mitchel"
5.238;4;8.746;10.392;10.392;1;9;2.97;6;0;0;"Mitchel"
5.183;5;4.809;10.008;10.218;1;8;0;6;0;2.7;"Mitchel"
5.053;5;6.841;9.43;9.43;1;11;0;4;0;0;"Mitchel"
5.109;5;4.874;8.57;8.57;1;5;0;4;0;5.324;"Mitchel"
5.077;5;4.874;8.879;9.114;1;5;0;5;0;5.708;"Mitchel"
5.116;5;4.874;8.57;8.57;1;0;0;5;1;0;"Mitchel"
5.14;5;8.57;8.57;8.57;1;1;0;4;0;0;"Mitchel"
5.129;5;4.874;8.721;8.721;1;1;0;6;0;0;"Mitchel"
5.138;5;6.6;8.818;8.945;1;5;0;6;0;0;"Mitchel"
5.236;5;6.907;8.4;10.253;2;8;4.569;7;1;5.239;"Mitchel"
5.264;6;6.614;9.492;10.812;2;6;0;5;1;2.75;"Mitchel"
5.193;6;6.504;8.94;9.06;1;6;0;5;1;0;"Mitchel"
5.332;5;7.649;11.388;11.193;2;1;3.865;6;1;3.888;"Mitchel"
5.389;7;7.2;11.261;11.261;1;1;0;4;1;0;"Mitchel"
5.322;7;6.748;11.439;11.533;2;3;0;6;1;3.203;"Mitchel"
5.17;7;5.692;8.757;9.09;1;7;2.121;4;0;4.157;"Mitchel"
5.155;6;6.893;9.343;9.609;1;7;0;5;1;4.168;"Mitchel"
5.114;3;9.679;0;13.53;1;11;0;9;0;6.593;"Mitchel"
5.146;6;6.434;9.099;9.178;0;2;3.473;3;0;0;"Mitchel"
5.121;4;7.637;9.786;9.675;1;9;0;5;0;0;"Mitchel"
5.155;5;7.2;12.119;12.119;2;8;0;8;0;0;"Mitchel"
5.225;4;11.047;10.602;12.082;1;7;3.662;7;1;6.286;"Mitchel"
5.167;6;6.965;9.623;9.777;1;7;0;5;2;3.286;"Mitchel"
5.186;5;7.812;9.114;9.525;1;6;3.6;4;1;4.253;"Mitchel"
5.274;6;6.893;10.581;11.047;2;6;0;6;1;11.321;"Mitchel"
5.292;5;7.777;10.218;12.282;1;3;0;6;2;7.88;"Mitchel"
5.196;5;6.913;8.027;8.027;1;6;0;6;1;0;"Mitchel"
5.14;5;0;8.464;8.464;1;8;0;5;0;3.407;"Mitchel"
5.112;5;7.494;8.314;8.314;1;8;0;5;0;3.059;"Mitchel"
4.903;4;6.321;11.209;12.03;1;10;4.221;6;0;3.699;"Mitchel"
5.13;5;6.722;9.905;10.297;1;1;0;6;0;0;"Mitchel"
5.143;5;4.874;8.57;8.57;1;5;0;4;0;5.45;"Mitchel"
5.095;5;5.091;8.818;8.935;1;5;0;5;0;3.55;"Mitchel"
5.385;6;7.2;12.093;12.093;2;6;0;6;1;3.499;"Mitchel"
5.161;6;7.446;12.238;12.238;2;6;0;10;0;0;"Mitchel"
5.32;8;6.641;11.584;11.584;2;1;0;7;0;3.286;"Mitchel"
5.13;6;6.735;9.367;9.506;1;6;2.846;4;0;0;"Mitchel"
5.17;6;6.893;10.076;10.436;2;7;4.809;6;0;0;"Mitchel"
5.233;7;8.303;13.101;13.278;3;4;2.51;9;0;0;"Mitchel"
4.911;1;4.93;0;12;1;11;0;6;0;0;"Mitchel"
5.332;7;8.4;10.767;11.096;2;2;4.243;8;0;0;"Mitchel"
5.215;6;6.015;10.461;10.461;2;2;3.231;5;0;0;"Mitchel"
5.186;6;6.037;10.551;10.97;2;2;6.314;5;0;0;"Mitchel"
4.927;5;0;10.129;10.129;1;0;0;6;0;1.8;"Mitchel"
5.102;5;5.091;8.818;8.869;1;1;0;5;0;0;"Mitchel"
5.166;5;9.139;12.193;12.193;2;8;0;8;0;0;"Mitchel"
5.146;5;5.499;9.968;11.063;1;6;4.179;8;1;3.795;"Mitchel"
5.179;6;7.187;12.471;12.471;2;6;0;8;0;1.897;"Mitchel"
5.274;5;7.099;12.471;12.471;2;6;0;8;0;0;"Mitchel"
5.204;5;6.6;10.067;10.067;2;6;0;5;1;5.153;"Mitchel"
5.154;6;7.275;9.501;9.501;1;5;0;6;0;3.286;"Mitchel"
5.117;5;6.6;8.818;9.01;1;5;0;5;0;3.842;"Mitchel"
5.274;7;7.649;9.468;9.468;2;3;2.909;9;1;4.135;"Mitchel"
5.332;6;6.893;9.859;12.208;1;10;3.175;7;2;4.347;"NAmes"
5.021;5;8.106;8.91;8.98;1;10;0;5;0;3.55;"NAmes"
5.173;6;6.573;9.506;9.506;1;8;4.025;5;1;0;"NAmes"
5.176;5;6.708;9.85;9.85;1;1;0;6;1;0;"NAmes"
5.152;5;5.231;9.749;9.749;1;9;0;6;1;0;"NAmes"
5.1;4;6.874;8.91;8.91;1;8;0;4;0;4.648;"NAmes"
5.153;5;6.641;10.53;10.53;1;9;3.934;6;0;0;"NAmes"
5.201;5;6.735;10.431;10.431;1;9;0;6;0;0;"NAmes"
5.253;5;6.821;11.658;11.658;2;9;4.911;6;0;0;"NAmes"
5.256;5;6.6;10.182;10.182;1;10;2.782;6;1;4.52;"NAmes"
4.929;5;0;12.471;12.471;2;2;3.6;10;0;0;"NAmes"
5.153;5;4.648;9.85;9.85;1;3;0;5;0;5.739;"NAmes"
5.296;5;6;10.129;13.176;2;2;4.884;7;2;0;"NAmes"
5.237;6;6.504;8.389;9.577;2;12;5.532;6;1;0;"NAmes"
5.107;5;5.02;9.749;9.781;1;12;3.146;6;0;0;"NAmes"
5.121;5;4.686;10.683;10.683;1;12;4.243;7;1;0;"NAmes"
5.25;6;5.324;9.859;10.076;1;1;4.409;5;1;4.628;"NAmes"
5.255;7;7.2;13.237;14.094;2;5;5.082;7;1;5.205;"NAmes"
5.279;6;7.212;11.685;13.035;2;2;0;6;1;0;"NAmes"
5.13;5;7.2;12.015;12.015;2;11;0;8;0;1.944;"NAmes"
5.33;7;7.47;11.541;11.541;2;1;6.748;7;0;4.762;"NAmes"
5.219;5;6.343;11.217;12.369;1;11;0;6;1;0;"NAmes"
5.161;5;5.144;10.875;10.875;1;11;0;5;0;4.743;"NAmes"
5.224;5;6.441;10.683;10.666;1;10;5.4;6;2;0;"NAmes"
5.036;5;5.299;10.418;10.418;1;11;2.862;6;0;0;"NAmes"
5.203;6;6.293;10.581;11.925;1;11;6.235;6;2;0;"NAmes"
5.033;4;4.865;8.653;8.653;1;11;0;5;0;0;"NAmes"
5.13;5;5.35;8.818;9.786;1;12;0;4;0;0;"NAmes"
5.088;5;5.239;9.353;9.353;1;11;0;5;0;0;"NAmes"
5.076;5;4.874;9.43;9.43;1;11;0;5;0;0;"NAmes"
5.037;5;4.705;9.753;9.753;1;1;0;5;0;0;"NAmes"
5.021;4;7.8;7.2;9.415;1;4;0;4;0;0;"NAmes"
5.161;5;6.641;9.886;9.886;1;2;3.059;6;0;0;"NAmes"
5.111;5;5.265;9.178;9.178;1;2;0;4;0;0;"NAmes"
4.989;6;5.45;9.06;9.06;1;12;0;6;1;4.157;"NAmes"
5.21;5;7.2;9.781;10.762;1;1;0;7;1;5.724;"NAmes"
5.384;7;7.125;7.994;13.07;2;1;5.196;11;1;4.648;"NAmes"
5.121;6;5.02;8.57;8.57;1;2;0;5;0;6.104;"NAmes"
5.188;5;5.239;10.59;10.59;1;4;0;6;0;4.429;"NAmes"
5.22;5;8.05;9.05;9.05;2;12;0;6;0;0;"NAmes"
5.13;5;7.2;9;9;1;2;0;5;0;4.47;"NAmes"
5.17;5;6.6;10.283;10.283;1;10;0;6;0;0;"NAmes"
5.283;6;6.293;11.205;11.205;1;6;4.429;7;1;7.69;"NAmes"
5.19;6;6.307;8.249;9.726;1;9;5.62;7;1;0;"NAmes"
5.095;6;6.722;8.91;8.91;1;11;0;5;0;0;"NAmes"
5.196;6;6.893;11.36;11.36;2;7;6.293;7;1;2.683;"NAmes"
5.538;8;6.958;13.254;13.416;2;3;0;9;3;4.92;"NAmes"
5.134;5;0;8.98;8.98;2;7;0;8;0;1.697;"NAmes"
5.172;5;9.01;9.496;9.496;1;8;2.615;5;0;0;"NAmes"
5.107;5;6.552;10.305;10.305;1;8;0;6;0;0;"NAmes"
5.155;5;5.499;9.689;9.721;1;8;4.002;6;0;0;"NAmes"
4.884;4;7.2;8.818;8.818;1;8;0;5;0;4.347;"NAmes"
5.081;4;7.707;8.818;8.818;1;8;0;5;0;2.939;"NAmes"
5.095;4;6.455;8.818;8.818;1;8;0;5;0;0;"NAmes"
4.987;4;7.2;8.818;8.818;1;8;0;4;0;4.409;"NAmes"
5.114;4;7.2;8.818;8.818;1;1;0;5;0;4.243;"NAmes"
5;5;5.091;8.96;8.96;1;9;2.324;5;0;0;"NAmes"
5.173;5;7.684;8.818;10.04;1;1;3.854;5;1;0;"NAmes"
5.114;5;5.299;8.818;8.818;1;9;0;5;0;0;"NAmes"
5.155;5;6.293;11.879;11.879;1;9;0;7;0;3.795;"NAmes"
5.07;5;6.214;9.124;9.124;1;9;0;5;0;0;"NAmes"
5.151;4;5.97;8.97;8.97;1;10;0;5;1;0;"NAmes"
5.072;5;5.265;8.818;8.818;1;10;0;5;0;0;"NAmes"
5.106;6;5.196;8.818;8.818;1;10;0;5;0;0;"NAmes"
5.146;4;8.314;9.675;11.072;1;11;3.795;6;1;0;"NAmes"
5.25;5;7.2;9.712;12.471;2;11;2.51;7;1;0;"NAmes"
5.041;5;8.94;11.94;12.643;2;11;2.924;9;0;0;"NAmes"
5.223;6;6.518;11.681;11.681;1;9;4.025;6;0;0;"NAmes"
5.185;5;7.409;10.871;10.871;1;3;4.419;6;1;3.934;"NAmes"
5.162;5;6.841;10.783;10.783;1;9;3.6;6;2;0;"NAmes"
5.249;5;7.029;8.183;8.617;2;9;0;7;1;0;"NAmes"
5.199;6;7.619;10.071;11.404;1;9;3.217;7;1;4.025;"NAmes"
5.095;5;4.93;9.679;9.679;1;10;3.447;6;0;4.49;"NAmes"
5.242;6;5.755;10.427;11.91;1;10;2.846;7;1;2.766;"NAmes"
5.086;5;5.45;9.295;9.295;1;11;0;5;0;0;"NAmes"
5.175;6;6.742;11.638;11.638;1;12;2.846;6;1;0;"NAmes"
5.243;6;7.036;12.296;12.337;1;9;0;5;0;0;"NAmes"
5.223;6;6.134;11.289;12.164;1;12;4.628;7;2;3.146;"NAmes"
5.11;5;5.515;9.721;9.721;1;11;0;5;0;0;"NAmes"
5.146;6;4.939;8.777;10.004;1;1;0;6;0;0;"NAmes"
5.093;5;8.443;11.94;11.94;2;9;0;8;0;0;"NAmes"
5.408;6;6.984;11.857;11.876;2;1;4.347;5;2;0;"NAmes"
5.312;7;6.614;8.314;10.332;2;4;3.98;7;3;0;"NAmes"
5.287;6;6.768;8.98;10.314;2;9;7.2;8;1;0;"NAmes"
5.041;6;7.2;11.193;11.193;1;9;4.409;5;2;0;"NAmes"
5.176;5;5.073;10.257;10.147;1;11;3.842;6;0;4.809;"NAmes"
5.195;6;6.307;11.533;11.533;1;11;0;6;2;3.203;"NAmes"
5.246;7;6.3;10.937;10.937;1;10;3.394;5;2;0;"NAmes"
5.175;6;5.17;9.43;9.43;2;3;0;6;0;3.747;"NAmes"
5.143;6;5.515;10.564;12.119;2;5;4.058;6;1;5.1;"NAmes"
5.19;6;5.17;10.457;10.457;1;3;3.98;6;0;0;"NAmes"
5.158;4;5.144;10.392;10.392;1;11;0;6;2;0;"NAmes"
5.246;6;8.92;11.072;11.153;1;10;5.992;6;1;0;"NAmes"
5.13;5;6.675;12.959;12.959;2;11;7.69;8;0;0;"NAmes"
5.117;6;5.17;9.777;9.777;1;11;2.683;6;0;0;"NAmes"
5.061;4;7.777;9.511;9.511;1;11;0;5;1;0;"NAmes"
5.163;5;4.55;9.633;9.633;1;1;0;5;0;0;"NAmes"
5.012;5;7.446;0;10.436;1;12;3.55;7;0;4.327;"NAmes"
5.114;5;4.705;10.392;10.392;1;12;0;6;0;3.367;"NAmes"
5.121;6;4.648;9.353;9.353;1;2;0;5;1;0;"NAmes"
5.188;6;5.724;11.145;11.145;1;10;5.153;6;0;0;"NAmes"
5.212;6;6.573;9.675;9.675;1;9;0;6;1;0;"NAmes"
5.301;5;9.334;10.598;10.974;2;8;5.755;12;0;0;"NAmes"
5.13;6;5.265;9.972;9.972;1;11;3.587;5;0;0;"NAmes"
5.055;6;5.879;3.795;10.138;1;11;2.717;5;1;0;"NAmes"
5.124;5;5.091;8.653;9.656;1;12;0;6;1;0;"NAmes"
4.968;3;6;0;9.675;2;12;0;6;0;0;"NAmes"
4.954;4;6.148;0;9.675;2;12;0;6;0;0;"NAmes"
5.14;5;4.648;10.427;10.111;1;6;0;7;0;0;"NAmes"
5.107;5;5.144;9.679;9.679;1;11;0;6;0;0;"NAmes"
5.075;5;4.648;8.117;8.117;1;12;0;4;0;0;"NAmes"
5.14;5;5.091;6.893;10.318;1;10;0;6;0;0;"NAmes"
5.122;5;7.777;10.165;10.165;1;10;0;6;0;0;"NAmes"
5.125;4;5.879;8.653;8.653;2;3;0;6;0;0;"NAmes"
5.13;6;7.2;8.818;9.786;1;3;0;6;0;4.025;"NAmes"
5.161;6;6.593;8.379;9.454;1;9;6.148;8;0;0;"NAmes"
5.161;5;7.125;9.203;9.203;1;7;3.341;4;0;0;"NAmes"
5.104;6;4.874;9.698;9.698;1;10;0;6;1;0;"NAmes"
5.039;5;5.265;8.97;8.97;1;10;0;5;0;0;"NAmes"
5.376;6;7.036;10.414;13.803;2;8;0;7;2;0;"NAmes"
5.124;5;6.573;8.98;8.98;2;7;0;8;0;0;"NAmes"
5.179;6;6.434;9.74;9.74;1;8;0;6;0;4.025;"NAmes"
