,price,Overall.Qual,Garage.Area,Total.Bsmt.SF,X1st.Flr.SF,Full.Bath,AgeofHouse,Mas.Vnr.Area,TotRms.AbvGrd,Fireplaces,Wood.Deck.SF,Open.Porch.SF
815,269500,7,820.0,1168.0,1168,4,9,23.0,8,2,312,0
816,269500,7,820.0,1168.0,1168,4,9,23.0,8,2,312,0
817,269500,7,820.0,1168.0,1168,4,9,23.0,8,2,312,0
818,323262,9,1138.0,1555.0,1680,1,0,242.0,8,1,185,24
819,297000,8,826.0,1705.0,1718,2,1,336.0,7,1,208,44
820,295493,8,860.0,1622.0,1630,2,1,270.0,8,1,172,42
821,332000,9,846.0,1720.0,1720,2,1,364.0,8,1,208,104
822,239900,8,904.0,1468.0,1468,2,1,0.0,6,1,192,142
823,212000,8,578.0,866.0,866,2,2,0.0,7,0,144,105
824,272500,8,524.0,1838.0,1838,2,1,352.0,7,2,154,222
825,239000,9,702.0,1800.0,1800,2,2,0.0,7,0,288,136
826,220000,7,660.0,1604.0,1604,2,3,180.0,8,1,123,110
827,200000,7,662.0,1282.0,1290,2,2,0.0,6,1,168,0
828,221800,8,810.0,1254.0,1254,2,1,140.0,5,0,168,92
829,194500,7,632.0,1232.0,1232,2,2,82.0,6,0,132,0
830,237000,8,844.0,1498.0,1498,2,3,76.0,7,1,144,98
831,173000,6,440.0,704.0,704,2,3,0.0,7,1,36,28
832,275000,7,569.0,1518.0,1644,2,20,145.0,5,1,80,0
833,233500,7,525.0,1449.0,944,2,16,0.0,7,1,150,193
834,185000,5,538.0,1013.0,1160,2,42,0.0,7,0,486,0
835,152000,5,576.0,1040.0,1040,1,13,0.0,6,0,168,0
836,143000,5,440.0,990.0,990,1,15,0.0,5,0,66,0
837,231500,6,470.0,928.0,928,2,12,0.0,7,0,276,99
838,212000,7,550.0,799.0,827,2,13,0.0,6,1,158,61
839,207000,7,539.0,1463.0,1463,2,11,0.0,5,0,0,81
840,145000,5,672.0,1097.0,1097,1,14,0.0,6,0,392,64
841,138000,5,480.0,990.0,990,1,14,0.0,5,0,0,64
842,197900,7,546.0,866.0,866,2,11,0.0,6,0,198,36
843,204000,7,577.0,1490.0,1501,2,10,183.0,6,0,144,29
844,192000,7,666.0,1431.0,1431,2,10,0.0,6,0,0,35
845,200000,6,492.0,928.0,928,2,11,120.0,7,1,150,96
846,195000,7,493.0,831.0,831,2,7,95.0,7,0,144,68
847,227000,7,544.0,1573.0,1573,2,7,110.0,6,0,0,72
848,230000,7,622.0,944.0,944,2,8,0.0,6,0,0,45
849,187100,7,605.0,1413.0,1430,2,7,0.0,6,0,0,33
850,203000,7,577.0,1431.0,1444,2,8,68.0,6,0,144,40
851,201000,7,608.0,1492.0,1492,2,8,180.0,6,1,0,114
852,124000,5,0.0,1040.0,1040,2,31,136.0,5,0,0,0
853,140000,5,343.0,907.0,907,1,31,76.0,5,0,72,0
854,134900,5,444.0,914.0,914,1,30,40.0,5,0,0,0
855,150500,5,484.0,1040.0,1040,2,1,0.0,5,0,0,0
856,136500,5,336.0,864.0,864,1,4,90.0,6,0,0,0
857,143500,5,252.0,1268.0,1268,1,20,0.0,5,0,173,0
858,133500,5,338.0,864.0,864,1,37,0.0,5,1,0,0
859,123000,5,600.0,894.0,894,1,37,0.0,6,0,215,0
860,133900,5,396.0,768.0,768,1,6,0.0,5,0,192,0
861,133000,5,396.0,768.0,768,1,2,0.0,5,0,58,0
862,250000,7,1231.0,1569.0,1611,2,7,0.0,6,0,262,93
863,254750,8,570.0,1068.0,1068,2,6,198.0,8,1,192,132
864,236500,8,522.0,1753.0,1788,2,8,0.0,7,1,202,151
865,261500,8,531.0,1299.0,1299,2,8,108.0,7,1,160,122
866,313000,9,736.0,1440.0,1476,2,9,204.0,8,2,253,142
868,211000,7,608.0,944.0,944,2,8,0.0,6,0,256,43
869,220000,8,521.0,1462.0,1513,2,9,260.0,5,1,135,34
870,203000,7,478.0,1504.0,1504,2,13,196.0,6,1,115,66
871,279500,8,523.0,1822.0,1828,2,6,164.0,7,1,194,144
872,210000,7,511.0,1417.0,1417,2,11,209.0,7,1,60,0
873,219500,7,645.0,1057.0,1057,2,11,573.0,8,0,576,36
874,191000,7,512.0,880.0,909,2,13,0.0,7,1,0,120
875,178000,7,573.0,1212.0,1212,2,8,0.0,6,0,356,0
876,213000,7,451.0,1630.0,1630,2,8,171.0,6,1,74,234
877,144000,6,420.0,848.0,848,1,5,170.0,4,0,140,0
878,140000,6,420.0,848.0,848,1,6,170.0,4,0,140,0
879,293200,8,810.0,1578.0,1602,2,2,180.0,7,1,0,48
880,190000,7,572.0,864.0,864,2,5,0.0,7,0,187,56
881,190000,7,570.0,1500.0,1500,2,5,210.0,6,0,192,36
882,173500,6,540.0,738.0,738,2,4,0.0,7,0,100,35
883,170000,6,440.0,608.0,608,2,2,0.0,6,1,100,36
884,108000,4,520.0,0.0,1126,2,6,0.0,5,0,0,96
885,167000,5,480.0,1486.0,1486,1,10,0.0,7,0,0,0
886,100000,4,288.0,816.0,816,1,51,0.0,3,1,0,0
887,198500,7,672.0,0.0,495,3,6,500.0,7,1,0,0
888,159500,6,440.0,690.0,698,1,32,140.0,6,0,252,0
889,127000,4,544.0,1014.0,1149,1,38,0.0,7,0,0,240
890,125000,6,352.0,1041.0,1125,1,33,255.0,6,1,296,0
891,320000,9,768.0,1698.0,1698,2,1,340.0,8,1,327,64
892,145500,6,525.0,547.0,1072,1,3,80.0,5,0,0,28
893,118000,5,0.0,698.0,698,1,1,0.0,4,0,0,200
894,85000,4,320.0,876.0,876,1,50,0.0,5,0,0,0
895,120000,5,195.0,1078.0,1368,1,59,0.0,6,0,0,41
896,98000,4,240.0,0.0,1088,2,59,0.0,9,0,92,0
897,99900,5,0.0,864.0,864,1,59,0.0,4,0,0,96
898,82000,3,528.0,0.0,944,1,57,0.0,4,0,0,0
899,119900,5,0.0,1678.0,1678,2,50,74.0,10,0,0,0
900,103500,5,313.0,1150.0,1560,1,53,259.0,7,1,0,0
901,112000,4,288.0,672.0,960,1,53,0.0,5,0,64,0
902,110000,6,528.0,684.0,684,1,9,0.0,7,0,0,46
903,122000,5,256.0,720.0,854,1,59,0.0,6,2,84,0
904,117000,5,660.0,984.0,984,2,49,0.0,6,0,0,68
905,160000,5,250.0,832.0,832,1,59,88.0,7,2,0,0
906,159434,5,281.0,793.0,848,1,9,0.0,6,0,0,0
907,60000,2,246.0,290.0,438,1,59,0.0,3,0,0,0
908,139500,6,240.0,778.0,944,2,59,0.0,7,1,335,0
909,197000,7,672.0,824.0,1687,2,39,0.0,12,2,136,63
910,105000,6,180.0,583.0,647,1,59,0.0,6,1,329,96
911,135000,4,576.0,1122.0,1328,2,59,0.0,7,2,431,44
912,147500,6,440.0,816.0,1232,1,9,0.0,6,1,0,0
913,137450,6,216.0,976.0,1160,2,19,0.0,7,1,147,16
914,155000,7,576.0,560.0,575,1,2,0.0,6,0,256,0
915,177000,6,342.0,896.0,1172,1,59,0.0,9,1,0,0
916,145000,7,216.0,861.0,877,2,59,0.0,6,1,0,50
917,137000,7,215.0,600.0,628,1,19,0.0,6,1,0,113
918,234000,7,282.0,1276.0,1276,1,5,0.0,9,2,0,0
919,205000,5,440.0,840.0,840,1,59,0.0,6,2,0,21
920,177500,6,213.0,771.0,753,1,59,0.0,7,2,0,0
921,160000,5,256.0,728.0,976,1,59,0.0,7,2,0,70
922,155000,5,307.0,1273.0,1273,1,49,0.0,5,0,483,0
923,163500,5,432.0,876.0,964,1,3,0.0,5,0,0,0
924,154900,5,186.0,731.0,820,1,59,0.0,7,1,192,0
925,205000,7,400.0,920.0,1240,2,59,0.0,13,2,0,0
926,144800,5,390.0,1112.0,1112,1,55,0.0,6,1,0,0
927,174500,7,234.0,704.0,860,1,59,0.0,7,1,0,0
928,193000,6,463.0,1561.0,1561,2,49,132.0,6,1,0,148
929,158000,5,295.0,1067.0,986,2,4,0.0,7,1,0,0
930,158500,6,300.0,1092.0,1152,1,5,0.0,6,1,0,36
931,224000,6,576.0,1310.0,1906,1,55,420.0,6,2,0,201
932,115000,6,452.0,516.0,516,1,29,0.0,5,1,279,0
933,137000,6,462.0,561.0,561,1,17,0.0,5,1,176,0
934,121000,6,462.0,561.0,561,1,29,0.0,5,1,154,0
935,124000,6,462.0,561.0,561,1,29,0.0,5,1,150,0
936,208000,6,501.0,572.0,1182,2,23,242.0,6,1,400,112
937,315000,7,551.0,1803.0,2365,2,0,0.0,7,2,200,144
938,222000,6,540.0,880.0,1680,2,2,260.0,5,1,292,44
939,147000,5,468.0,672.0,672,1,12,0.0,6,0,0,128
940,123000,5,576.0,760.0,928,2,16,0.0,11,0,467,160
941,78000,5,189.0,596.0,596,1,59,0.0,6,0,0,0
942,85000,3,0.0,1013.0,1013,1,27,0.0,6,0,0,0
943,75000,4,200.0,572.0,572,1,59,0.0,4,0,0,0
944,230000,8,482.0,1596.0,1648,2,1,174.0,5,1,162,53
945,57625,2,280.0,0.0,810,1,59,0.0,4,0,119,24
946,251000,8,642.0,1107.0,1040,2,8,0.0,7,1,210,91
947,239686,7,670.0,1434.0,1518,1,6,0.0,6,1,168,43
948,240000,7,550.0,1710.0,1710,2,4,108.0,7,1,100,48
949,215000,6,560.0,804.0,804,2,7,0.0,7,1,125,192
950,156450,6,351.0,902.0,926,1,32,0.0,5,1,319,0
951,173000,6,541.0,957.0,1287,1,32,0.0,5,2,302,39
952,126000,5,539.0,0.0,1302,2,32,0.0,8,0,0,0
953,173000,7,497.0,1188.0,1217,2,18,0.0,6,0,168,27
954,152000,5,672.0,1582.0,1595,2,18,0.0,5,0,0,0
955,137500,6,525.0,819.0,1344,1,51,541.0,7,1,0,118
956,375000,7,513.0,2136.0,2036,2,44,0.0,8,2,0,0
957,315500,9,912.0,1620.0,1620,2,1,70.0,6,1,228,0
958,224500,7,650.0,846.0,846,2,0,0.0,6,0,208,114
959,410000,9,780.0,2190.0,2036,2,1,246.0,9,1,90,154
960,316500,9,885.0,1641.0,1641,2,1,406.0,7,0,0,95
961,201000,8,610.0,1466.0,1466,2,2,0.0,7,0,100,18
962,175000,6,576.0,1392.0,1412,2,21,0.0,6,1,0,0
963,204000,6,440.0,712.0,1375,2,3,0.0,7,1,305,24
964,213500,7,578.0,1645.0,1479,2,20,310.0,7,1,224,238
965,220000,8,471.0,1267.0,1296,2,7,136.0,6,0,192,25
966,170000,7,486.0,912.0,1072,2,6,0.0,9,0,124,114
967,315000,9,765.0,1838.0,1838,2,3,584.0,8,1,270,68
968,425000,9,920.0,1978.0,1978,2,2,290.0,7,1,308,52
969,139500,5,384.0,1008.0,1008,1,41,182.0,6,0,144,0
970,115000,5,336.0,0.0,1771,1,3,75.0,9,1,0,0
971,162000,6,412.0,1204.0,1204,2,11,320.0,5,0,0,247
972,165000,6,402.0,1224.0,1224,2,10,425.0,5,0,0,304
973,91000,4,297.0,462.0,526,1,36,0.0,5,0,120,101
974,130000,5,288.0,864.0,874,1,41,0.0,5,0,33,0
975,86000,4,286.0,630.0,630,1,7,0.0,3,0,0,0
976,160000,5,504.0,1188.0,1404,2,9,176.0,7,1,0,16
977,80000,4,286.0,630.0,630,1,39,0.0,3,0,0,0
978,97000,4,0.0,546.0,798,1,1,0.0,6,1,0,0
979,88000,4,286.0,546.0,546,1,39,0.0,6,0,238,0
980,131900,5,336.0,796.0,796,1,37,0.0,4,0,138,0
981,131250,6,429.0,384.0,1091,1,13,0.0,5,0,280,0
982,165500,5,602.0,1097.0,1110,1,31,104.0,4,1,303,30
983,112000,5,0.0,833.0,833,1,24,0.0,5,0,0,0
984,149000,5,698.0,828.0,883,1,16,0.0,5,1,100,32
985,143000,5,480.0,796.0,796,1,14,0.0,5,0,40,30
986,130000,5,440.0,624.0,624,1,17,0.0,6,0,150,0
987,196000,6,714.0,1567.0,1567,2,32,0.0,5,2,264,32
988,173000,5,898.0,784.0,784,1,40,178.0,7,1,0,173
989,176500,6,601.0,1184.0,1414,1,6,0.0,6,1,0,51
990,237500,6,550.0,1205.0,2117,2,38,0.0,7,2,0,42
991,206900,6,576.0,952.0,1092,2,39,0.0,9,2,280,0
992,187500,6,470.0,926.0,926,2,10,0.0,7,1,0,36
993,165000,6,420.0,680.0,680,2,12,119.0,7,1,192,49
994,195500,6,472.0,926.0,926,2,10,0.0,7,0,100,82
995,192000,6,472.0,943.0,943,2,10,0.0,7,2,100,38
996,173000,6,386.0,916.0,916,2,12,0.0,7,1,168,84
997,177900,5,404.0,1348.0,1384,2,11,0.0,7,0,0,39
998,175000,7,406.0,729.0,729,2,11,0.0,6,1,264,22
999,286000,8,682.0,1593.0,1593,1,6,0.0,5,1,0,120
1000,247900,8,528.0,1664.0,1682,1,11,0.0,6,1,0,0
1001,180000,8,462.0,1337.0,1337,2,15,0.0,5,1,96,0
1002,180000,8,506.0,1280.0,1280,2,16,0.0,5,0,0,82
1003,181000,6,470.0,926.0,926,2,10,0.0,7,1,0,36
1004,183000,6,460.0,932.0,932,2,10,0.0,7,1,0,39
1005,188000,6,431.0,773.0,773,2,12,0.0,8,1,224,84
1006,194500,7,409.0,712.0,1086,2,12,0.0,7,1,143,46
1007,185000,6,416.0,836.0,851,2,17,194.0,7,0,0,40
1008,189000,8,472.0,1228.0,1228,2,19,0.0,5,1,168,120
1009,188500,8,462.0,1337.0,1337,2,19,0.0,5,1,0,73
1010,355000,8,683.0,1168.0,1168,3,3,130.0,9,1,192,32
1011,325000,9,656.0,1122.0,1134,2,1,245.0,11,1,144,39
1012,387000,9,670.0,1884.0,1884,2,4,296.0,7,1,214,76
1013,115000,6,495.0,1632.0,1474,1,56,0.0,7,2,0,0
1014,334000,9,557.0,1710.0,1710,2,1,178.0,6,1,156,48
1015,133000,6,738.0,1488.0,1488,2,58,44.0,6,1,0,0
1016,215000,7,542.0,791.0,1236,2,17,123.0,7,1,364,63
1017,226500,7,528.0,1675.0,1688,2,20,102.0,6,1,0,48
1018,175500,6,576.0,1422.0,1422,2,27,210.0,7,1,276,0
1019,181900,7,598.0,1260.0,1260,2,25,174.0,6,0,152,0
1020,235000,7,550.0,2048.0,2064,2,30,383.0,7,2,200,0
1021,220000,7,551.0,1782.0,1782,2,29,194.0,6,1,467,0
1022,272000,6,619.0,1330.0,1542,2,13,424.0,11,1,550,282
1023,161000,6,461.0,1211.0,1211,2,32,621.0,6,1,0,0
1024,175000,5,540.0,1126.0,1126,2,31,0.0,6,0,180,0
1025,185000,7,489.0,738.0,1277,2,20,280.0,7,1,28,73
1026,146900,5,484.0,720.0,720,1,39,0.0,7,0,0,0
1027,292500,7,1314.0,1420.0,1420,2,30,168.0,8,2,0,16
1028,180000,6,478.0,1193.0,1523,2,32,160.0,7,1,0,0
1029,159900,6,473.0,1444.0,1444,2,32,120.0,5,1,0,24
1030,205000,7,483.0,803.0,1098,2,32,660.0,8,1,0,69
1031,157000,5,439.0,1176.0,1178,1,8,0.0,5,1,224,0
1032,306000,8,787.0,1236.0,1236,2,12,402.0,9,1,192,180
1033,133000,5,480.0,896.0,896,2,34,0.0,8,0,0,45
1034,151000,6,460.0,1054.0,1054,1,39,0.0,6,0,180,0
1035,111900,4,288.0,936.0,936,1,39,72.0,4,0,16,0
1036,123000,5,576.0,864.0,864,1,37,0.0,5,0,0,0
1037,111250,4,576.0,864.0,864,1,36,0.0,5,0,216,0
1038,181000,6,511.0,1405.0,1337,2,9,0.0,5,0,144,68
1039,103400,6,264.0,483.0,483,1,35,359.0,5,0,52,0
1040,100000,6,264.0,483.0,483,1,35,158.0,5,0,0,0
1041,100500,6,352.0,483.0,483,1,36,422.0,5,0,411,0
1042,106000,6,280.0,483.0,483,1,38,127.0,5,0,0,0
1043,85400,6,264.0,483.0,483,1,37,232.0,4,0,0,0
1044,89500,6,264.0,483.0,483,1,37,604.0,5,0,0,0
1045,111750,5,264.0,630.0,630,2,36,356.0,6,0,0,0
1046,140000,6,440.0,1069.0,1069,2,31,0.0,4,0,0,55
1047,143000,6,460.0,855.0,855,2,33,0.0,7,0,0,0
1048,148500,7,440.0,1055.0,1055,2,31,0.0,4,0,0,38
1049,110000,5,264.0,864.0,892,1,42,65.0,5,0,0,0
1050,394617,8,774.0,1932.0,1932,2,0,426.0,7,1,0,66
1051,426000,10,846.0,1682.0,1742,2,0,272.0,9,1,196,134
1052,385000,10,1220.0,2078.0,2084,2,0,816.0,7,1,188,45
1053,446261,9,858.0,1452.0,1476,2,0,268.0,11,1,126,66
1054,317500,8,905.0,1582.0,1582,2,1,302.0,7,0,209,95
1055,372402,8,866.0,1710.0,1710,2,0,436.0,6,1,0,102
1056,417500,8,650.0,2418.0,2464,2,1,554.0,9,1,358,78
1057,383000,9,706.0,1950.0,1950,2,1,480.0,7,1,156,207
1058,390000,9,850.0,1850.0,1850,2,2,270.0,9,1,212,182
1059,460000,10,1150.0,1620.0,1632,2,2,468.0,10,1,30,200
1060,379000,9,1003.0,1414.0,1414,2,3,368.0,9,1,192,63
1061,250000,8,656.0,948.0,948,2,1,108.0,10,1,100,24
1062,316000,8,756.0,1148.0,1170,2,4,126.0,9,1,224,142
1063,615000,10,789.0,2535.0,2470,1,5,680.0,7,2,154,65
1064,412500,9,726.0,1572.0,1572,2,4,664.0,10,2,400,0
1065,284000,7,871.0,998.0,1006,2,4,292.0,8,1,320,62
1066,284000,8,732.0,1603.0,1575,2,4,504.0,7,1,216,28
1067,421250,8,746.0,1479.0,1515,2,6,1110.0,10,1,0,60
1068,370000,8,795.0,1765.0,1804,2,5,221.0,9,1,268,58
1069,336860,9,870.0,1858.0,1866,2,0,492.0,7,1,0,48
1070,367294,9,1052.0,1702.0,1702,1,0,766.0,7,1,0,72
1071,192000,7,484.0,1367.0,1367,2,3,144.0,6,1,0,33
1072,274000,8,588.0,1518.0,1518,1,4,472.0,6,1,185,140
1073,266000,9,564.0,1684.0,1684,2,3,616.0,6,1,495,72
1074,370967,9,944.0,1800.0,1800,2,0,714.0,6,1,210,0
1075,234250,8,550.0,1342.0,1342,2,1,176.0,6,1,0,35
1076,219500,8,550.0,1342.0,1342,2,1,196.0,6,1,0,35
1077,155000,7,474.0,764.0,764,2,4,106.0,6,0,0,27
1078,154000,7,474.0,764.0,764,2,4,106.0,6,0,0,27
1079,207000,7,484.0,1358.0,1358,2,4,146.0,6,1,192,30
1080,195000,7,644.0,1415.0,1455,2,5,143.0,6,1,156,20
1081,219990,7,668.0,1393.0,1576,2,4,24.0,7,1,143,20
1082,191000,7,437.0,1346.0,1504,2,2,14.0,7,1,156,20
1083,159895,7,388.0,1266.0,1266,2,1,16.0,6,1,100,16
1084,187687,7,428.0,1146.0,1246,2,0,20.0,5,1,100,24
1085,179000,6,393.0,789.0,813,2,4,0.0,8,1,0,75
1086,193000,6,398.0,839.0,864,2,4,0.0,8,1,100,75
1087,190000,7,400.0,856.0,1166,2,3,182.0,5,0,212,0
1088,176000,6,400.0,728.0,728,2,3,0.0,8,0,100,24
1089,188000,7,400.0,840.0,840,2,5,0.0,7,1,138,48
1090,213000,7,434.0,847.0,847,2,5,196.0,9,1,120,48
1091,217300,7,484.0,1350.0,1358,2,0,176.0,6,1,192,26
1092,186500,6,451.0,936.0,962,2,8,318.0,8,1,0,0
1093,226750,7,431.0,982.0,1008,2,7,647.0,8,1,108,0
1094,184000,7,388.0,788.0,788,2,3,0.0,8,1,100,75
1096,225000,7,400.0,1037.0,1037,2,8,0.0,8,1,144,44
1097,185900,7,450.0,831.0,873,2,9,0.0,7,1,0,103
1098,284500,8,516.0,1173.0,1182,2,11,1290.0,9,1,0,131
1099,315000,8,696.0,1470.0,1470,2,10,473.0,8,1,0,66
1100,250000,8,836.0,1145.0,1145,2,8,350.0,9,1,192,84
1101,291000,9,687.0,1519.0,1533,2,8,295.0,8,1,162,153
1102,350000,8,938.0,1982.0,2006,2,10,495.0,5,1,144,33
1103,279500,7,576.0,1064.0,1064,2,11,0.0,12,2,168,0
1104,290000,8,751.0,1242.0,1251,2,13,466.0,9,1,192,87
1105,350000,8,839.0,2109.0,2113,2,13,660.0,7,1,236,46
1106,341000,7,983.0,1311.0,1325,2,14,651.0,9,1,250,154
1107,287500,7,783.0,1080.0,1108,2,14,320.0,9,1,385,99
1108,271000,7,525.0,1223.0,1223,2,14,448.0,5,2,171,132
1109,301500,8,691.0,1986.0,1987,2,14,554.0,7,1,262,36
1110,235128,8,830.0,1580.0,1580,2,0,186.0,7,0,0,24
1111,214000,6,668.0,894.0,894,2,1,74.0,9,1,100,18
1112,232000,8,824.0,1574.0,1574,2,2,53.0,7,1,144,104
1113,240000,7,642.0,1578.0,1578,2,2,128.0,7,1,0,26
1114,264132,9,592.0,1498.0,1506,2,0,284.0,6,1,0,174
1115,245000,8,758.0,1563.0,1563,2,1,468.0,6,1,144,99
1116,227680,7,554.0,1417.0,1428,2,0,256.0,6,0,0,60
1117,257000,8,851.0,1341.0,1341,3,1,156.0,7,1,144,60
1118,297900,8,880.0,955.0,955,2,0,310.0,8,1,168,108
1120,212700,8,588.0,1363.0,1372,2,0,0.0,6,0,192,113
1121,250580,7,529.0,1372.0,1372,2,0,0.0,6,0,0,140
1123,226700,7,603.0,866.0,866,2,3,0.0,7,0,0,108
1124,250000,8,648.0,1053.0,1053,2,4,768.0,9,1,140,45
1125,250000,7,936.0,1026.0,1026,2,3,0.0,9,1,154,210
1126,339750,8,836.0,1034.0,1050,2,0,100.0,8,1,0,102
1128,256000,8,660.0,1660.0,1660,2,1,292.0,7,1,133,120
1129,230348,7,462.0,1218.0,1218,2,0,210.0,6,0,168,168
1130,207500,6,673.0,864.0,864,2,5,0.0,7,0,216,56
1131,141000,7,0.0,1080.0,1080,1,3,120.0,6,0,0,0
1132,188000,6,542.0,835.0,835,2,5,0.0,7,0,143,66
1133,192500,7,478.0,835.0,835,2,4,95.0,8,0,168,68
1134,146000,6,0.0,1175.0,1175,1,2,126.0,6,0,0,90
1135,159000,5,576.0,1114.0,1114,1,4,0.0,6,0,0,102
1136,155000,6,576.0,1114.0,1114,1,4,0.0,6,0,0,78
1137,173000,6,520.0,798.0,798,2,4,0.0,6,0,138,45
1138,170000,7,483.0,1162.0,1162,2,1,0.0,6,0,0,32
1139,182000,6,525.0,754.0,754,2,13,38.0,6,0,0,70
1140,163000,6,474.0,886.0,886,2,14,120.0,7,0,144,96
1141,193500,6,575.0,1408.0,1679,2,10,258.0,7,1,224,42
1142,189000,7,483.0,832.0,832,2,13,145.0,6,0,144,74
1143,190500,6,627.0,827.0,827,2,7,0.0,7,0,0,68
1144,175000,7,506.0,836.0,844,2,16,0.0,7,0,192,85
1145,179200,6,496.0,1278.0,1294,2,17,88.0,6,0,112,51
1146,187000,6,506.0,832.0,832,2,15,120.0,7,0,144,70
1147,193000,6,533.0,1604.0,1617,2,14,0.0,5,1,0,69
1148,153900,6,530.0,1199.0,1199,2,15,0.0,5,0,0,63
1149,128000,5,384.0,984.0,984,1,45,0.0,5,1,145,56
1150,144000,5,352.0,912.0,912,1,46,0.0,4,0,140,0
1151,135000,5,420.0,864.0,864,1,1,0.0,5,1,132,0
1152,115000,5,308.0,890.0,890,1,40,0.0,5,0,0,0
1153,119916,5,276.0,864.0,864,1,45,0.0,5,0,0,0
1154,142000,6,288.0,912.0,912,1,12,0.0,5,0,168,0
1155,192000,6,484.0,1430.0,1430,2,34,144.0,6,2,117,108
1156,140000,5,490.0,1001.0,1001,2,36,0.0,5,1,0,0
1157,290000,6,473.0,930.0,1364,2,17,304.0,9,2,237,251
1158,372500,9,636.0,1848.0,1827,2,14,568.0,10,1,294,49
1159,196000,7,530.0,1391.0,1391,2,4,0.0,5,0,156,158
1160,171900,7,625.0,625.0,625,2,1,0.0,5,0,0,54
1161,178000,7,495.0,1235.0,1245,2,3,0.0,5,0,0,100
1162,165000,6,480.0,600.0,600,2,3,0.0,5,0,0,166
1163,146000,7,540.0,689.0,703,2,1,0.0,5,0,0,102
1164,146000,7,540.0,689.0,703,2,1,0.0,5,0,0,102
1165,179400,7,440.0,744.0,757,2,9,360.0,6,0,0,0
1166,172900,6,440.0,744.0,757,2,9,216.0,6,0,0,32
1167,300000,9,495.0,1614.0,1638,2,8,260.0,5,1,230,68
1168,285000,9,545.0,1310.0,1310,1,7,179.0,5,1,277,45
1169,290000,9,588.0,1419.0,1419,1,7,0.0,5,1,155,58
1170,305000,9,484.0,1557.0,1557,2,8,260.0,5,1,124,113
1171,328900,9,506.0,1698.0,1709,2,8,60.0,5,1,97,65
1172,160000,7,462.0,600.0,624,2,8,212.0,4,0,0,48
1173,170000,7,462.0,672.0,684,2,8,216.0,5,0,20,0
1174,223000,7,546.0,858.0,872,2,7,513.0,7,1,0,0
1175,170000,8,480.0,960.0,962,2,9,466.0,7,0,169,0
1176,200000,8,480.0,960.0,962,2,8,456.0,7,0,169,0
1177,345000,10,846.0,970.0,1469,2,9,0.0,7,1,0,90
1178,245500,8,500.0,1260.0,1288,1,12,0.0,4,2,120,30
1179,217500,8,477.0,1230.0,1239,1,13,0.0,4,1,172,24
1180,324000,8,473.0,1719.0,1719,1,15,0.0,6,2,122,30
1181,162500,6,516.0,1232.0,1232,2,24,0.0,6,0,0,0
1182,150000,9,864.0,994.0,1599,2,31,1050.0,9,1,140,70
1183,290000,8,550.0,1426.0,1671,3,1,0.0,6,1,280,90
1185,174000,7,530.0,1304.0,1682,2,38,288.0,7,1,98,0
1186,183000,6,516.0,1427.0,1427,2,39,0.0,7,0,0,0
1187,150000,6,512.0,1740.0,1740,1,40,0.0,8,1,25,0
1188,145000,6,528.0,1258.0,1258,2,4,144.0,5,0,55,0
1189,215000,7,578.0,1620.0,1620,2,41,0.0,8,1,0,62
1190,140500,5,484.0,1625.0,1625,2,43,0.0,8,0,0,0
1191,240000,6,624.0,1522.0,1548,2,11,0.0,9,1,38,243
1192,141000,5,470.0,732.0,732,1,40,0.0,7,0,0,40
1193,147000,5,576.0,912.0,912,1,0,300.0,5,0,0,240
1194,135000,5,576.0,912.0,925,1,3,0.0,5,0,233,0
1195,145000,5,576.0,1728.0,1728,2,43,0.0,10,0,0,0
1196,142600,5,576.0,1728.0,1728,2,43,108.0,10,0,0,0
1197,135000,5,506.0,1656.0,1656,2,35,564.0,8,0,0,211
1198,170000,7,464.0,825.0,845,1,37,0.0,7,0,0,0
1199,299800,8,831.0,1142.0,1175,3,12,289.0,11,2,0,204
1200,185000,6,540.0,901.0,943,2,34,270.0,8,1,0,69
1201,173000,6,484.0,800.0,800,1,8,252.0,7,0,0,40
1202,178400,7,588.0,944.0,999,1,1,210.0,6,0,144,76
1203,176000,7,486.0,832.0,1098,2,40,342.0,9,1,0,43
1204,98000,5,267.0,0.0,1014,1,52,0.0,6,0,0,0
1205,109008,4,352.0,907.0,907,1,51,0.0,5,0,0,0
1206,135750,4,283.0,952.0,952,1,52,0.0,4,0,0,0
1207,155000,5,525.0,1120.0,1128,2,45,148.0,6,0,192,20
1208,180500,6,576.0,1425.0,1425,2,44,272.0,7,1,0,0
1209,174900,6,490.0,1127.0,1165,1,42,183.0,6,0,0,129
1210,140000,6,384.0,1136.0,1136,1,43,0.0,5,1,426,0
1211,145000,6,504.0,1092.0,1092,1,44,260.0,6,0,0,0
1212,179900,5,502.0,1219.0,1265,2,9,0.0,6,1,0,92
1213,168500,6,520.0,1248.0,1350,1,44,259.0,6,0,176,0
1214,140000,5,451.0,1114.0,1114,1,47,0.0,5,0,0,0
1215,145500,5,312.0,1053.0,1053,1,2,54.0,5,0,0,0
1216,142000,6,528.0,1252.0,1252,1,49,243.0,7,0,0,39
1217,141000,4,312.0,1100.0,1100,1,48,0.0,6,1,355,0
1218,153000,5,264.0,1118.0,1118,1,8,0.0,6,0,290,0
1219,72500,3,287.0,0.0,720,1,58,0.0,4,0,0,0
