"price";"Overall.Qual";"Garage.Area";"Total.Bsmt.SF";"X1st.Flr.SF";"Full.Bath";"AgeofHouse";"Mas.Vnr.Area";"TotRms.AbvGrd";"Fireplaces";"Wood.Deck.SF";"Neighborhood"
131900;5;336;796;796;1;37;0;4;0;138;"Mitchel"
131250;6;429;384;1091;1;13;0;5;0;280;"Mitchel"
165500;5;602;1097;1110;1;31;104;4;1;303;"Mitchel"
112000;5;0;833;833;1;24;0;5;0;0;"Mitchel"
149000;5;698;828;883;1;16;0;5;1;100;"Mitchel"
143000;5;480;796;796;1;14;0;5;0;40;"Mitchel"
130000;5;440;624;624;1;17;0;6;0;150;"Mitchel"
173000;5;898;784;784;1;40;178;7;1;0;"Mitchel"
213000;7;816;910;910;2;11;0;8;1;318;"Mitchel"
171500;6;473;1196;1279;2;31;0;6;2;238;"Mitchel"
100000;5;484;0;936;2;32;0;8;0;0;"Mitchel"
209200;7;784;1344;1344;2;10;200;8;0;0;"Mitchel"
206300;7;784;1344;1344;2;10;200;8;0;0;"Mitchel"
146000;5;0;1092;1092;1;0;0;5;0;0;"Mitchel"
160500;6;392;1189;1189;2;11;197;4;0;0;"Mitchel"
173000;4;850;1200;1200;1;44;98;6;0;0;"Mitchel"
152500;5;257;1113;1160;1;40;0;6;0;81;"Mitchel"
113000;5;520;988;988;1;54;0;4;0;0;"Mitchel"
128500;5;264;816;816;1;25;0;4;0;315;"Mitchel"
119500;5;264;876;923;1;23;0;5;0;362;"Mitchel"
130500;5;264;816;816;1;0;0;5;1;0;"Mitchel"
138000;5;816;816;816;1;5;0;4;0;0;"Mitchel"
134500;5;264;845;845;1;3;0;6;0;0;"Mitchel"
137500;5;484;864;889;1;24;0;6;0;0;"Mitchel"
172000;5;530;784;1168;2;39;232;7;1;305;"Mitchel"
183500;6;486;1001;1299;2;28;0;5;1;84;"Mitchel"
156000;6;470;888;912;1;29;0;5;1;0;"Mitchel"
215000;5;650;1441;1392;2;5;166;6;1;168;"Mitchel"
245000;7;576;1409;1409;1;5;0;4;1;0;"Mitchel"
210000;7;506;1454;1478;2;15;0;6;1;114;"Mitchel"
148000;7;360;852;918;1;32;50;4;0;192;"Mitchel"
143000;6;528;970;1026;1;33;0;5;1;193;"Mitchel"
130000;3;1041;0;2034;1;54;0;9;0;483;"Mitchel"
140000;6;460;920;936;0;10;134;3;0;0;"Mitchel"
132250;4;648;1064;1040;1;44;0;5;0;0;"Mitchel"
143000;5;576;1632;1632;2;40;0;8;0;0;"Mitchel"
168000;4;1356;1249;1622;1;32;149;7;1;439;"Mitchel"
146800;6;539;1029;1062;1;31;0;5;2;120;"Mitchel"
153500;5;678;923;1008;1;30;144;4;1;201;"Mitchel"
188000;6;528;1244;1356;2;30;0;6;1;1424;"Mitchel"
196000;5;672;1160;1676;1;13;0;6;2;690;"Mitchel"
157000;5;531;716;716;1;30;0;6;1;0;"Mitchel"
138000;5;0;796;796;1;36;0;5;0;129;"Mitchel"
129500;5;624;768;768;1;37;0;5;0;104;"Mitchel"
80000;4;444;1396;1608;1;46;198;6;0;152;"Mitchel"
135000;5;502;1090;1178;1;4;0;6;0;0;"Mitchel"
139000;5;264;816;816;1;24;0;4;0;330;"Mitchel"
124500;5;288;864;887;1;23;0;5;0;140;"Mitchel"
242500;6;576;1625;1625;2;27;0;6;1;136;"Mitchel"
145000;6;616;1664;1664;2;28;0;10;0;0;"Mitchel"
209000;8;490;1491;1491;2;5;0;7;0;120;"Mitchel"
135000;6;504;975;1004;1;29;90;4;0;0;"Mitchel"
148000;6;528;1128;1210;2;31;257;6;0;0;"Mitchel"
171000;7;766;1907;1959;3;17;70;9;0;0;"Mitchel"
81500;1;270;0;1600;1;55;0;6;0;0;"Mitchel"
215000;7;784;1288;1368;2;9;200;8;0;0;"Mitchel"
164000;6;402;1216;1216;2;8;116;5;0;0;"Mitchel"
153500;6;405;1237;1337;2;8;443;5;0;0;"Mitchel"
84500;5;0;1140;1140;1;0;0;6;0;36;"Mitchel"
126500;5;288;864;874;1;3;0;5;0;0;"Mitchel"
146500;5;928;1652;1652;2;36;0;8;0;0;"Mitchel"
140000;5;336;1104;1360;1;27;194;8;1;160;"Mitchel"
150900;6;574;1728;1728;2;30;0;8;0;40;"Mitchel"
188000;5;560;1728;1728;2;30;0;8;0;0;"Mitchel"
160000;5;484;1126;1126;2;29;0;5;1;295;"Mitchel"
142500;6;588;1003;1003;1;22;0;6;0;120;"Mitchel"
131000;5;484;864;902;1;23;0;5;0;164;"Mitchel"
188000;7;650;996;996;2;12;94;9;1;190;"Mitchel"
215000;6;528;1080;1656;1;50;112;7;2;210;"NAmes"
105000;5;730;882;896;1;49;0;5;0;140;"NAmes"
149000;6;480;1004;1004;1;40;180;5;1;0;"NAmes"
149900;5;500;1078;1078;1;2;0;6;1;0;"NAmes"
142000;5;304;1056;1056;1;42;0;6;1;0;"NAmes"
126000;4;525;882;882;1;40;0;4;0;240;"NAmes"
142250;5;490;1232;1232;1;44;172;6;0;0;"NAmes"
159000;5;504;1209;1209;1;44;0;6;0;0;"NAmes"
178900;5;517;1510;1510;2;43;268;6;0;0;"NAmes"
180500;5;484;1152;1152;1;46;86;6;1;227;"NAmes"
84900;5;0;1728;1728;2;9;144;10;0;0;"NAmes"
142125;5;240;1078;1078;1;14;0;5;0;366;"NAmes"
197600;5;400;1140;1929;2;8;265;7;2;0;"NAmes"
172500;6;470;782;1019;2;60;340;6;1;0;"NAmes"
128000;5;280;1056;1063;1;56;110;6;0;0;"NAmes"
132000;5;244;1268;1268;1;56;200;7;1;0;"NAmes"
178000;6;315;1080;1128;1;2;216;5;1;238;"NAmes"
180000;7;576;1947;2207;2;21;287;7;1;301;"NAmes"
190000;6;578;1517;1888;2;8;0;6;1;0;"NAmes"
135000;5;576;1604;1604;2;52;0;8;0;42;"NAmes"
214000;7;620;1480;1480;2;1;506;7;0;252;"NAmes"
165500;5;447;1398;1700;1;51;0;6;1;0;"NAmes"
145000;5;294;1314;1314;1;53;0;5;0;250;"NAmes"
167500;5;461;1268;1264;1;50;324;6;2;0;"NAmes"
108538;5;312;1206;1206;1;51;91;6;0;0;"NAmes"
159500;6;440;1244;1580;1;51;432;6;2;0;"NAmes"
108000;4;263;832;832;1;54;0;5;0;0;"NAmes"
135000;5;318;864;1064;1;58;0;4;0;0;"NAmes"
122500;5;305;972;972;1;55;0;5;0;0;"NAmes"
119000;5;264;988;988;1;52;0;5;0;0;"NAmes"
109000;5;246;1057;1057;1;3;0;5;0;0;"NAmes"
105000;4;676;576;985;1;16;0;4;0;0;"NAmes"
144900;5;490;1086;1086;1;7;104;6;0;0;"NAmes"
129000;5;308;936;936;1;10;0;4;0;0;"NAmes"
97500;6;330;912;912;1;60;0;6;1;192;"NAmes"
162000;5;576;1063;1287;1;4;0;7;1;364;"NAmes"
242000;7;564;710;1898;2;3;300;11;1;240;"NAmes"
132000;6;280;816;816;1;6;0;5;0;414;"NAmes"
154000;5;305;1246;1246;1;16;0;6;0;218;"NAmes"
166000;5;720;910;910;2;58;0;6;0;0;"NAmes"
134800;5;576;900;900;1;10;0;5;0;222;"NAmes"
148000;5;484;1175;1175;1;50;0;6;0;0;"NAmes"
192000;6;440;1395;1395;1;26;218;7;1;657;"NAmes"
155000;6;442;756;1051;1;44;351;7;1;0;"NAmes"
124500;6;502;882;882;1;53;0;5;0;0;"NAmes"
157000;6;528;1434;1434;2;35;440;7;1;80;"NAmes"
345000;8;538;1952;2000;2;14;0;9;3;269;"NAmes"
136000;5;0;896;896;2;35;0;8;0;32;"NAmes"
148500;5;902;1002;1002;1;39;76;5;0;0;"NAmes"
128000;5;477;1180;1180;1;39;0;6;0;0;"NAmes"
143000;5;336;1043;1050;1;38;178;6;0;0;"NAmes"
76500;4;576;864;864;1;39;0;5;0;210;"NAmes"
120500;4;660;864;864;1;39;0;5;0;96;"NAmes"
124500;4;463;864;864;1;39;0;5;0;0;"NAmes"
97000;4;576;864;864;1;38;0;4;0;216;"NAmes"
130000;4;576;864;864;1;3;0;5;0;200;"NAmes"
100000;5;288;892;892;1;42;60;5;0;0;"NAmes"
148800;5;656;864;1120;1;5;165;5;1;0;"NAmes"
130000;5;312;864;864;1;42;0;5;0;0;"NAmes"
143000;5;440;1568;1568;1;42;0;7;0;160;"NAmes"
117500;5;429;925;925;1;44;0;5;0;0;"NAmes"
141500;4;396;894;894;1;49;0;5;1;0;"NAmes"
118000;5;308;864;864;1;50;0;5;0;0;"NAmes"
127500;6;300;864;864;1;50;0;5;0;0;"NAmes"
140000;4;768;1040;1362;1;52;160;6;1;0;"NAmes"
177625;5;576;1048;1728;2;53;70;7;1;0;"NAmes"
110000;5;888;1584;1776;2;51;95;9;0;0;"NAmes"
167000;6;472;1516;1516;1;45;180;6;0;0;"NAmes"
153000;5;610;1313;1313;1;14;217;6;1;172;"NAmes"
145100;5;520;1292;1292;1;45;144;6;2;0;"NAmes"
177500;5;549;744;825;2;44;0;7;1;0;"NAmes"
158000;6;645;1127;1445;1;45;115;7;1;180;"NAmes"
124500;5;270;1041;1041;1;50;132;6;0;224;"NAmes"
174500;6;368;1208;1576;1;48;90;7;1;85;"NAmes"
122000;5;330;960;960;1;54;0;5;0;0;"NAmes"
149500;6;505;1505;1505;1;56;90;6;1;0;"NAmes"
175000;6;550;1680;1691;1;42;0;5;0;0;"NAmes"
167000;6;418;1416;1644;1;56;238;7;2;110;"NAmes"
128900;5;338;1050;1050;1;53;0;5;0;0;"NAmes"
140000;6;271;856;1112;1;4;0;6;0;0;"NAmes"
124000;5;792;1584;1584;2;42;0;8;0;0;"NAmes"
256000;6;542;1562;1567;2;1;210;5;2;0;"NAmes"
205000;7;486;768;1186;2;19;176;7;3;0;"NAmes"
193500;6;509;896;1182;2;41;576;8;1;0;"NAmes"
110000;6;576;1392;1392;1;41;216;5;2;0;"NAmes"
150000;5;286;1169;1144;1;53;164;6;0;257;"NAmes"
156500;6;442;1478;1478;1;52;0;6;2;114;"NAmes"
176000;7;441;1329;1329;1;49;128;5;2;0;"NAmes"
149500;6;297;988;988;2;11;0;6;0;156;"NAmes"
139000;6;338;1240;1632;2;21;183;6;1;289;"NAmes"
155000;6;297;1215;1215;1;11;176;6;0;0;"NAmes"
144000;4;294;1200;1200;1;53;0;6;2;0;"NAmes"
176000;6;884;1362;1382;1;47;399;6;1;0;"NAmes"
135000;5;495;1866;1866;2;51;657;8;0;0;"NAmes"
131000;6;297;1062;1062;1;55;80;6;0;0;"NAmes"
115000;4;672;1005;1005;1;54;0;5;1;0;"NAmes"
145500;5;230;1031;1031;1;4;0;5;0;0;"NAmes"
102900;5;616;0;1210;1;56;140;7;0;208;"NAmes"
129900;5;246;1200;1200;1;59;0;6;0;126;"NAmes"
132000;6;240;972;972;1;7;0;5;1;0;"NAmes"
154000;6;364;1380;1380;1;46;295;6;0;0;"NAmes"
163000;6;480;1040;1040;1;42;0;6;1;0;"NAmes"
200000;5;968;1248;1338;2;40;368;12;0;0;"NAmes"
135000;6;308;1105;1105;1;52;143;5;0;0;"NAmes"
113500;6;384;160;1142;1;51;82;5;1;0;"NAmes"
133000;5;288;832;1036;1;59;0;6;1;0;"NAmes"
92900;3;400;0;1040;2;59;0;6;0;0;"NAmes"
90000;4;420;0;1040;2;59;0;6;0;0;"NAmes"
138000;5;240;1208;1136;1;27;0;7;0;0;"NAmes"
128000;5;294;1041;1041;1;51;0;6;0;0;"NAmes"
118900;5;240;732;732;1;57;0;4;0;0;"NAmes"
138000;5;288;528;1183;1;50;0;6;0;0;"NAmes"
132500;5;672;1148;1148;1;50;0;6;0;0;"NAmes"
133500;4;384;832;832;2;13;0;6;0;0;"NAmes"
135000;6;576;864;1064;1;15;0;6;0;180;"NAmes"
144750;6;483;780;993;1;45;420;8;0;0;"NAmes"
145000;5;564;941;941;1;31;124;4;0;0;"NAmes"
127000;6;264;1045;1045;1;46;0;6;1;0;"NAmes"
109500;5;308;894;894;1;47;0;5;0;0;"NAmes"
237500;6;550;1205;2117;2;38;0;7;2;0;"NAmes"
133000;5;480;896;896;2;34;0;8;0;0;"NAmes"
151000;6;460;1054;1054;1;39;0;6;0;180;"NAmes"
111900;4;288;936;936;1;39;72;4;0;16;"NAmes"
111250;4;576;864;864;1;36;0;5;0;216;"NAmes"
181000;6;511;1405;1337;2;9;0;5;0;144;"NAmes"
110000;5;264;864;892;1;42;65;5;0;0;"NAmes"
141000;5;470;732;732;1;40;0;7;0;0;"NAmes"
147000;5;576;912;912;1;0;300;5;0;0;"NAmes"
135000;5;576;912;925;1;3;0;5;0;233;"NAmes"
145000;5;576;1728;1728;2;43;0;10;0;0;"NAmes"
142600;5;576;1728;1728;2;43;108;10;0;0;"NAmes"
98000;5;267;0;1014;1;52;0;6;0;0;"NAmes"
155000;5;525;1120;1128;2;45;148;6;0;192;"NAmes"
180500;6;576;1425;1425;2;44;272;7;1;0;"NAmes"
174900;6;490;1127;1165;1;42;183;6;0;0;"NAmes"
140000;6;384;1136;1136;1;43;0;5;1;426;"NAmes"
145000;6;504;1092;1092;1;44;260;6;0;0;"NAmes"
168500;6;520;1248;1350;1;44;259;6;0;176;"NAmes"
140000;5;451;1114;1114;1;47;0;5;0;0;"NAmes"
145500;5;312;1053;1053;1;2;54;5;0;0;"NAmes"
142000;6;528;1252;1252;1;49;243;7;0;0;"NAmes"
141000;4;312;1100;1100;1;48;0;6;1;355;"NAmes"
141500;5;450;1296;1496;2;48;203;6;0;0;"NAmes"
165500;6;377;992;1661;1;12;0;8;1;0;"NAmes"
112900;5;312;1036;1036;1;55;88;5;0;120;"NAmes"
201800;7;492;864;902;1;20;288;8;2;60;"NAmes"
163000;6;504;1362;1362;1;47;491;6;1;0;"NAmes"
174000;6;462;1319;1537;1;3;237;7;1;0;"NAmes"
165000;6;296;1099;1431;1;46;305;6;1;64;"NAmes"
227000;6;480;1104;1104;2;9;410;9;1;0;"NAmes"
135000;5;260;1098;1098;1;53;151;6;0;0;"NAmes"
124000;5;336;1144;1144;1;45;0;6;0;0;"NAmes"
140000;5;506;931;1283;1;28;0;6;0;0;"NAmes"
136500;5;292;1176;1176;1;51;143;6;2;0;"NAmes"
185000;5;480;1248;1440;2;10;0;7;0;150;"NAmes"
136000;6;288;1080;1080;1;50;135;5;0;0;"NAmes"
133000;5;384;1104;1104;1;50;0;5;0;0;"NAmes"
116000;5;240;720;882;1;56;52;4;0;0;"NAmes"
137500;5;636;1152;1152;1;55;84;6;0;0;"NAmes"
130000;5;400;984;950;1;55;0;5;0;0;"NAmes"
180000;6;540;998;1790;2;51;360;6;2;0;"NAmes"
139000;5;840;952;952;1;57;0;4;0;0;"NAmes"
110000;5;240;773;773;1;55;0;4;0;0;"NAmes"
118500;5;336;832;832;1;58;0;6;0;158;"NAmes"
146000;5;484;1824;1824;2;51;0;9;0;0;"NAmes"
140000;5;288;913;1048;1;58;0;6;1;0;"NAmes"
171000;6;490;858;858;1;46;318;8;1;0;"NAmes"
139000;5;372;912;1044;1;40;0;5;1;200;"NAmes"
186000;7;495;1312;1312;1;7;125;6;1;0;"NAmes"
157000;6;352;1253;1253;1;48;212;5;1;0;"NAmes"
148000;6;401;1081;1081;1;15;276;5;0;36;"NAmes"
242000;7;505;585;2069;2;1;0;9;1;0;"NAmes"
116000;5;414;105;910;1;12;0;5;0;196;"NAmes"
94000;5;576;876;876;1;57;0;5;1;0;"NAmes"
98300;5;420;0;1048;1;58;0;7;0;0;"NAmes"
127000;5;404;1075;1507;2;48;0;7;0;0;"NAmes"
125900;5;299;1027;1027;1;46;0;6;0;0;"NAmes"
138000;6;576;768;819;2;58;0;5;0;108;"NAmes"
112500;6;280;936;984;1;54;0;4;0;0;"NAmes"
105500;6;528;832;832;1;54;0;4;0;0;"NAmes"
127500;6;240;854;854;1;54;0;6;0;0;"NAmes"
130000;5;0;1800;1800;2;47;0;10;0;0;"NAmes"
150000;5;480;768;1024;1;41;0;6;0;0;"NAmes"
109500;5;350;825;825;1;54;0;4;0;0;"NAmes"
140000;6;483;780;983;1;45;415;8;1;0;"NAmes"
167900;6;442;780;798;1;44;360;7;0;328;"NAmes"
136870;5;264;1117;1117;1;45;0;6;0;0;"NAmes"
167300;6;525;1587;1587;2;36;302;7;1;0;"NAmes"
244000;7;516;2223;2223;2;34;1115;8;2;300;"NAmes"
268000;8;621;2217;2217;2;37;0;8;1;81;"NAmes"
139000;5;288;372;576;1;2;82;5;0;35;"NAmes"
143250;6;576;981;981;1;36;0;5;0;0;"NAmes"
184000;7;484;725;725;1;3;138;7;0;0;"NAmes"
155000;5;576;925;1422;1;17;0;7;0;252;"NAmes"
133000;5;368;914;914;1;5;32;5;0;120;"NAmes"
119500;5;280;950;950;1;36;0;5;0;0;"NAmes"
110000;4;684;858;858;1;36;0;4;0;0;"NAmes"
128000;4;270;914;914;1;46;0;4;0;140;"NAmes"
177000;6;522;1405;1337;2;9;0;5;1;0;"NAmes"
127000;5;308;949;1107;1;14;0;5;0;88;"NAmes"
143000;5;318;1214;1214;2;40;196;5;1;0;"NAmes"
156000;5;515;1073;1073;1;42;168;6;0;0;"NAmes"
144000;5;484;1024;1344;1;24;0;6;1;316;"NAmes"
119000;5;352;1728;1728;2;43;84;10;0;155;"NAmes"
103000;4;530;0;1224;2;43;0;8;0;0;"NAmes"
139900;5;286;978;1422;1;29;0;6;1;0;"NAmes"
151500;6;301;958;958;1;9;0;5;0;0;"NAmes"
126500;5;461;1065;1065;1;47;66;6;0;74;"NAmes"
145000;6;264;588;1138;1;49;63;6;0;224;"NAmes"
120000;5;297;912;912;1;22;0;5;0;12;"NAmes"
124000;5;396;894;1074;1;51;0;6;1;0;"NAmes"
106500;5;294;0;882;1;48;0;5;0;0;"NAmes"
137500;5;784;964;964;1;46;56;5;1;170;"NAmes"
117600;5;312;894;894;1;47;0;5;0;0;"NAmes"
163500;7;440;1174;1200;2;41;202;6;1;0;"NAmes"
161000;6;440;1042;1042;2;42;98;5;0;192;"NAmes"
158000;6;309;1302;1302;2;16;108;7;0;333;"NAmes"
224500;6;539;845;845;2;10;306;8;1;0;"NAmes"
147000;6;286;1130;1374;1;43;212;7;1;0;"NAmes"
200000;6;510;1592;1652;1;16;136;6;1;0;"NAmes"
181900;6;572;1144;1429;1;20;85;7;2;216;"NAmes"
150750;5;624;1063;1327;1;5;0;7;0;0;"NAmes"
101800;4;462;0;1224;2;45;0;6;0;0;"NAmes"
124000;6;306;932;932;1;57;0;4;1;0;"NAmes"
138500;5;512;822;908;1;11;0;4;0;284;"NAmes"
165000;6;540;816;1127;1;29;272;9;1;0;"NAmes"
144000;5;288;1078;1150;1;52;176;6;0;0;"NAmes"
105000;5;240;768;968;1;57;0;6;1;0;"NAmes"
146500;5;312;728;888;1;12;224;7;2;168;"NAmes"
126000;5;792;1560;1560;2;39;0;8;0;0;"NAmes"
175000;5;432;793;1280;2;41;87;6;1;140;"NAmes"
158500;6;525;1218;1254;1;46;291;6;1;0;"NAmes"
114500;5;275;912;912;1;49;1;5;0;0;"NAmes"
144000;5;315;874;874;1;49;180;7;0;0;"NAmes"
129000;6;596;1021;1465;2;28;113;7;1;0;"NAmes"
141000;6;315;936;936;1;8;0;4;0;0;"NAmes"
131000;5;308;1008;1008;1;51;54;6;0;0;"NAmes"
142100;5;692;1053;1053;1;44;0;6;0;240;"NAmes"
139000;5;308;1056;1056;1;15;0;6;0;0;"NAmes"
157900;6;301;1442;1442;1;49;243;7;0;0;"NAmes"
139400;5;260;1056;1056;1;2;0;6;0;390;"NAmes"
120000;5;336;1144;1144;1;47;69;6;1;0;"NAmes"
174850;6;464;1331;1721;1;38;289;8;3;0;"NAmes"
116000;5;308;922;922;1;50;0;5;0;0;"NAmes"
135000;5;286;1048;1048;1;51;120;6;0;0;"NAmes"
163500;6;484;1657;1657;2;37;0;7;1;0;"NAmes"
130000;5;310;1204;1411;1;32;0;7;1;278;"NAmes"
128600;5;484;1560;1560;2;49;260;8;0;0;"NAmes"
125000;6;410;948;948;1;55;0;5;0;0;"NAmes"
127000;5;252;925;925;1;4;0;5;0;152;"NAmes"
130000;5;572;384;1360;1;52;0;6;1;0;"NAmes"
115000;4;352;1190;1040;1;52;0;7;0;0;"NAmes"
116900;5;390;923;925;1;52;0;5;2;81;"NAmes"
132000;5;252;928;928;1;7;0;4;0;261;"NAmes"
135000;5;576;845;893;1;4;0;4;0;0;"NAmes"
156000;5;371;1216;1216;1;3;0;7;1;200;"NAmes"
301600;5;1200;666;1308;3;0;0;9;0;0;"NAmes"
172000;7;276;725;1035;2;8;364;6;2;460;"NAmes"
120000;5;240;920;888;1;46;53;5;0;0;"NAmes"
128500;6;288;952;952;1;39;86;5;0;0;"NAmes"
135000;5;504;1040;1040;1;38;192;9;2;335;"NAmes"
122900;5;576;672;672;1;1;0;6;1;0;"NAmes"
119200;6;240;1082;1082;1;57;206;5;1;0;"NAmes"
143000;6;315;1040;1168;2;57;320;7;1;0;"NAmes"
119000;5;276;876;988;1;57;0;6;0;0;"NAmes"
102000;5;357;864;1238;1;57;0;6;1;0;"NAmes"
129000;5;720;864;864;1;5;0;5;0;194;"NAmes"
135000;5;254;1010;1134;1;5;45;6;0;0;"NAmes"
140000;5;338;1170;1170;1;49;0;6;1;0;"NAmes"
152000;5;324;1242;1242;1;47;0;6;0;0;"NAmes"
156500;5;351;1377;1377;1;47;0;6;2;0;"NAmes"
141000;5;0;1800;1800;2;46;0;10;0;0;"NAmes"
99000;5;300;0;925;1;46;0;7;0;0;"NAmes"
169500;5;264;864;876;2;45;288;8;1;0;"NAmes"
125500;5;294;864;864;1;45;0;5;0;58;"NAmes"
130000;5;288;896;936;1;45;0;6;1;24;"NAmes"
157500;6;313;1008;1024;1;50;244;5;2;0;"NAmes"
252000;6;550;1705;1390;1;49;902;4;2;0;"NAmes"
88000;4;0;858;858;1;35;0;5;0;0;"NAmes"
190000;6;543;1487;1419;2;4;0;4;0;196;"NAmes"
145000;5;300;943;1387;1;31;0;6;1;0;"NAmes"
123000;5;288;864;900;1;39;0;6;1;175;"NAmes"
135500;5;384;980;980;2;39;0;6;0;68;"NAmes"
142000;5;504;1051;1051;1;38;0;6;0;0;"NAmes"
155000;5;530;900;884;1;38;300;7;0;0;"NAmes"
138500;5;288;1052;1052;1;38;168;5;0;356;"NAmes"
140000;5;326;833;898;1;38;0;6;0;143;"NAmes"
124400;5;264;1051;1051;1;40;0;6;0;182;"NAmes"
158000;5;568;1141;1141;1;39;140;6;0;0;"NAmes"
146000;5;884;864;1200;1;8;166;6;0;0;"NAmes"
136500;5;368;1050;1050;1;45;0;6;0;0;"NAmes"
145000;5;588;1626;1712;2;1;122;8;0;272;"NAmes"
185900;6;299;1187;1565;2;6;0;7;2;200;"NAmes"
167000;6;430;1008;1488;1;42;112;7;1;154;"NAmes"
157500;5;480;720;720;1;42;0;7;1;0;"NAmes"
140000;6;264;588;1095;1;48;105;6;0;0;"NAmes"
150000;5;750;1008;1053;1;15;85;6;0;0;"NAmes"
151500;5;286;1248;1248;1;46;88;6;0;0;"NAmes"
129800;6;240;816;816;1;56;0;4;1;228;"NAmes"
137000;5;275;1008;1008;1;52;0;4;1;0;"NAmes"
137000;5;273;938;1043;1;56;0;5;1;125;"NAmes"
146500;5;240;1444;1624;1;54;150;6;1;0;"NAmes"
135000;5;280;1056;1216;1;55;144;7;0;0;"NAmes"
137900;5;528;2136;2136;2;55;44;7;0;0;"NAmes"
133000;6;240;806;958;1;56;0;5;2;0;"NAmes"
119000;5;506;1584;1584;2;39;0;8;0;0;"NAmes"
172000;6;441;1246;1246;1;42;0;6;2;0;"NAmes"
118000;5;286;936;1128;1;52;0;5;0;0;"NAmes"
235000;8;795;1360;1360;2;16;0;8;1;0;"NAmes"
132500;5;540;1106;1190;1;44;120;6;0;0;"NAmes"
143000;5;796;1144;1144;1;47;128;6;1;86;"NAmes"
132000;5;331;1179;1364;1;49;0;6;1;0;"NAmes"
162000;6;488;1121;1336;1;48;632;7;1;80;"NAmes"
141000;5;299;1092;1092;1;49;0;6;1;268;"NAmes"
153000;6;353;1124;1124;1;12;0;6;1;0;"NAmes"
134450;5;447;1070;1236;1;10;64;6;1;0;"NAmes"
135960;5;600;943;943;1;27;0;4;2;42;"NAmes"
156000;6;286;1050;1050;1;6;176;6;0;0;"NAmes"
140000;6;451;1367;1375;1;52;0;5;1;0;"NAmes"
139500;5;280;1008;1008;1;3;0;4;0;0;"NAmes"
127000;5;684;301;1145;1;50;0;6;0;0;"NAmes"
133500;5;319;1005;1005;1;50;0;6;1;0;"NAmes"
125000;5;300;1056;1056;1;51;0;6;0;0;"NAmes"
142000;5;270;884;884;1;15;0;4;0;0;"NAmes"
167000;7;791;929;2039;1;43;0;7;3;0;"NAmes"
127000;6;649;784;900;1;56;0;6;0;0;"NAmes"
68000;3;660;715;715;1;56;0;4;0;0;"NAmes"
160000;6;440;1088;1324;2;41;101;6;1;0;"NAmes"
159950;5;484;1024;1086;1;40;1047;6;1;0;"NAmes"
165000;6;294;1083;1146;1;43;379;6;1;345;"NAmes"
159000;6;440;912;1085;1;25;0;7;1;0;"NAmes"
115000;5;288;912;912;1;42;0;5;0;0;"NAmes"
120000;6;288;864;864;1;47;207;4;0;168;"NAmes"
129900;5;308;816;816;1;49;0;5;0;0;"NAmes"
183000;6;418;1313;1773;2;14;104;6;2;355;"NAmes"
157500;7;484;0;1472;2;47;58;5;1;0;"NAmes"
277500;7;441;1438;1900;3;8;0;9;2;520;"NAmes"
207500;5;319;1484;1600;1;9;0;6;2;288;"NAmes"
147500;4;597;910;910;1;56;0;6;0;199;"NAmes"
135000;4;0;720;720;1;56;0;6;0;0;"NAmes"
109500;5;625;0;1040;1;56;0;5;0;0;"NAmes"
109900;4;420;0;1040;1;56;0;4;0;0;"NAmes"
133700;5;286;1040;1040;1;47;0;6;0;140;"NAmes"
81400;3;400;0;1040;2;56;0;6;0;0;"NAmes"
87500;3;400;0;1040;2;56;340;6;0;0;"NAmes"
93500;3;400;0;1040;2;56;0;6;0;0;"NAmes"
119000;5;0;1556;1556;2;46;0;8;0;0;"NAmes"
141000;5;300;1150;1150;1;47;0;6;0;0;"NAmes"
146000;5;288;1150;1150;1;45;0;6;0;0;"NAmes"
155000;6;453;660;660;1;40;266;6;1;188;"NAmes"
134500;5;300;925;999;1;44;0;6;0;150;"NAmes"
120000;7;528;1045;1045;1;44;0;6;0;0;"NAmes"
105000;5;336;864;864;1;44;0;5;0;0;"NAmes"
124000;5;0;1025;1025;1;44;0;6;0;96;"NAmes"
333168;9;779;1393;1422;2;11;165;10;1;668;"NoRidge"
355000;8;962;1629;1645;2;12;114;7;1;23;"NoRidge"
260400;7;527;1720;1720;2;14;338;7;1;240;"NoRidge"
325000;8;712;1463;1500;2;15;362;9;2;186;"NoRidge"
290000;8;671;1152;1164;2;3;348;9;1;132;"NoRidge"
221000;7;486;1195;1195;2;12;30;7;0;0;"NoRidge"
410000;8;666;2033;2053;2;14;579;9;1;283;"NoRidge"
190000;7;564;750;1061;2;18;0;8;1;240;"NoRidge"
285000;8;713;1390;1402;2;17;180;7;1;198;"NoRidge"
337000;8;856;1252;1268;2;10;673;8;1;0;"NoRidge"
403000;8;810;1462;1490;2;13;506;9;1;0;"NoRidge"
340000;8;1069;1284;1310;2;11;731;7;1;0;"NoRidge"
336000;8;676;1225;1276;2;10;975;8;1;250;"NoRidge"
315000;8;815;2024;2063;2;14;634;7;2;182;"NoRidge"
260000;7;656;1347;1372;2;16;256;9;1;340;"NoRidge"
260000;7;647;1070;1094;2;13;286;7;1;296;"NoRidge"
263550;8;623;1173;1215;2;15;372;8;1;173;"NoRidge"
402000;8;711;1629;1686;2;4;528;8;1;517;"NoRidge"
248000;7;467;973;979;2;15;0;7;1;168;"NoRidge"
